c5_sources,entity1,entity2,weight,relations,rows
19790609016529A,Rope,AERO TOW TAKE OFF,1,HAS CAUSE,246
19790609016529A,Glider,140 FEET ABOVE GROUND,1,EVENT DISTANCE,246
19790609016529A,Crash,FORCED LANDING,1,EVENT DISTANCE,246
19790427100619I,ENGINE EQUIPPED WITH HYDRAULIC PUMP,EMERGENCY PROCEDURES NOT FOLLOWED,1,SHUT DOWN,247
19790427100619I,EMERGENCY PROCEDURES,NOSE GEAR COLLAPSED,1,NOT FOLLOWED,247
19790623014019A,RUDDER TRIM,FULL NOSE LEFT TRIM,1,SET FOR,250
19790625015009A,TWO & ONE HALF QUARTERS OF WATER,GAS TANK,1,DRAINED FROM,257
19790503025389I,FIRST ELECTRICAL PROBLEM,PILOT LANDED,1,HAS CAUSE,258
19790503025389I,FIRST ELECTRICAL PROBLEM,BELT FAILED,1,HAS CAUSE,258
19790705018829I,PILOT LANDED,GEAR UP,1,EVENT DISTANCE,286
19790705018829I,PILOT LANDED,FAILED TO DRAIN WING SUMPS IN PREFLIGHT,1,HAS EFFECT,286
19790503025389I,ALTERATOR BELT,FIRST ELECTRICAL PROBLEM,1,USED BY,258
19790513026659I,LOSS OF OIL PREESURE,ENGINE SHUTDOWN,1,HAS CAUSE,260
19790513026659I,VECTORS TO AIRPORT,8 QUARTS OIL,1,USED BY,260
19790515027029I,ALTERNATOR BELT,ELECTRICAL SYSTEM FAILED,1,HAS CAUSE,261
19790515027029I,PREVENTABLE GEAR UP LANDING,ALTERNATOR BELT BROKE,1,EVENT DISTANCE,261
19790525014229A,GR RESONANCE,HELICOPTER,1,HAS EFFECT,262
19790425024979I,ALTITUDE,POWER LOSS,1,HAS EFFECT,263
19790511011259A,ICE ON AIRFRAME,PREMATURE LIFT OFF,1,CAUSE,264
19790511011259A,PREMATURE LIFT OFF,SETTLED TO GROUND,1,CAUSE,264
19790511011259A,PREMATURE LIFT OFF,STRUCK DITCH,1,CAUSE,264
19790519010229A,INSTRUMENT PANEL LIGHT SWITCH,COULD NOT SEE OUT,1,DEFECTIVE,266
19790507025919I,FUEL EXHAUSTION ONE TANK,UNABLE TO RESTART ENGINE,1,HAS EFFECT,267
19790507025919I,PUSHING AND PULLING ENGINE CONTROLS,BOOST PUMP,1,USED BY,267
19790725018519A,LANDED WITH AIRPLANES,NOSE NOT ALIGNED WITH RUNWAY,1,CONDITION,273
19790725018519A,Rudder Pedal,JAMMED WITH SMALL BOTTLE,1,CONDITION,273
19790726019139A,ENGINE ACCESS DOOR,ENGINE SPUTTERED,1,HAS CAUSE,274
19790807024709A,PILOT ABORTED TAKEOFF,SEAT CAME LOOSE,1,HAS CAUSE,277
19790807024709A,PILOT ABORTED TAKEOFF,PILOT'S FEET TO RELEASE BRAKES,1,HAS CAUSE,277
19790807029669I,AIRSPEED INDICATOR,PLUG ON END OF PITOT TUBE,1,HAS CAUSE,280
19790807029669I,ILLEGAL SOLO,LOST DIRECTIONAL CONTROL,1,HAS CAUSE,280
19790823023209I,BRIDGE,AIRCRAFT,1,USED BY,281
19790823023209I,BRIDGE,RAN OFF RUNWAY DURING LANDING ROLL,1,HAS CAUSE,281
19790823023209I,BRIDGE,BRAKE DISC PADS TOTALLY WORN,1,HAS CAUSE,281
19790813023739A,REFUELING,A BARREL,1,USED BY,282
19790728024469A,HOLE,OIL PAN,1,KNOCKED IN,283
19790728024469A,HOLE,WRECK SIGHT,1,LOCATION,283
19790817031829I,1 HOUR FLIGHT,1 HOUR,1,EVENT DISTANCE,285
19790817031829I,1 HOUR FLIGHT,RAN OUT OF GAS,1,HAS CAUSE,285
19790817031829I,FUEL GAUGES,INCORRECTLY READ,1,HAS EFFECT,285
19790816031569I,FLUCTUATION AND GRADUAL LOSS OF OIL PRESSURE,SHUTTING ENGINE DOWN,1,HAS CAUSE,287
19790816031569I,LOOSE OIL FILLER CAP,SHUTTING ENGINE DOWN,1,HAS CAUSE,287
19790820032669I,WHILE EN ROUTE,OIL PRESSURE DROPPED TO 10 PSI,1,EVENT DISTANCE,288
19790820032669I,LANDED ON HIGHWAY,OIL CAP HAD NOT BEEN PROPERLY SEATED,1,EVENT DISTANCE,288
19790729018879A,HYDRAULIC RESERVOIR,TOO LOW ON FLUID TO OPERATE LANDING GEAR,1,HAS CAUSE,290
19800822082749I,HYDRAULIC RESERVOIR,AFTER LANDING,1,EMPTY,399
19790820029909A,CABIN DOOR,TAKEOFF ROLL,1,EVENT DISTANCE,293
19790812030579I,TAKEOFF ROLL,GEAR COLLAPSED,1,EVENT DISTANCE,294
19790812030579I,TAKEOFF ROLL,GEAR SWITCH IN UP POSITION,1,USED BY,294
19790820029909A,UNABLE TO STOP,RAN OFF END INTO ROCKS,1,EVENT DISTANCE,293
19790712020439I,NOSE GEAR TORQUE LINK,APEX PIN,1,NOT INSTALLED,296
19790716019189I,AIRSTAIR DOOR,AFTER TAKEOFF,1,EVENT DISTANCE,297
19790716019189I,AIRSTAIR DOOR,DURING LANDING,1,EVENT DISTANCE,297
19790716019189I,AIRSTAIR DOOR,RUNWAY TEARING LOOSE FROM AIRCRAFT,1,HAS EFFECT,297
19790918023659I,NOSE GEAR DOOR RETRACT RODS,JAMMED NOSE GEAR,1,HAS CAUSE,299
19790927050049I,UNSAFE GEAR INDICATION,PILOT,1,USED BY,300
19790927050049I,GEAR LIGHT,DIM POSITION,1,SELECTED TO,300
19790927050049I,LANDED WITHOUT INCIDENT,UNSAFE GEAR INDICATION,1,FOLLOWED BY,300
19790929049639I,SELECTOR SWITCH,NOT IN THE FULL DOWN POSITION,1,CONDITION,302
19791022054789I,NEWLY INSTALLED FUEL CAP,NOT VENTED,1,HAS EFFECT,304
19791108054919I,COCKPIT DOOR,PARTIALLY OPENED AT ROTATION,1,STATE,308
19791210036229A,RAN OFF END OF RUNWAY,ABORTED TAKEOFF,1,EVENT DISTANCE,333
19791108054919I,MAIN GEAR,DAMAGED,1,CONDITION,308
19791102034159A,PILOT ATTEMPTED,180 DEGREE TURN,1,EVENT DISTANCE,311
19791102034159A,PILOT ATTEMPTED,TAKEOFF,1,EVENT DISTANCE,311
19791103056779I,PRIMER,CARB HEAT ON,1,HAS CAUSE,312
19790929042239I,UNMARKED MANHOLE,TAXIWAY,1,NEAR,318
19791222048669I,NOSE GEAR INDICATION,LAND GEAR UPGRADE,1,HAS EFFECT,322
19791129033509A,TRIED TAKEOFF FROM TRAILER,SKID TIEDOWN FELL BACK IN PLACE,1,RESULT,324
19791129033509A,TRIED TAKEOFF FROM TRAILER,HELICOPTER ROLLED OVER OFF TRAILER,1,RESULT,324
19791219034489A,WIND,LIGHT SLING LOAD,1,USED BY,325
19791219034489A,WIND,CABLE HIT TAILROTOR,1,USED BY,325
19791219034489A,WIND,HARD AUTOROTATE LANDING,1,USED BY,325
19791126034419A,CFI WITH STUDENT ATTEMPTED TAKEOFF,SNOW COVERED RWY,1,LOCATION,326
19791126034419A,CFI WITH STUDENT ATTEMPTED TAKEOFF,ICE ON WINGS,1,CONDITION,326
19791126034419A,CRASHED OFF END RWY,UNABLE TO CLIMB,1,CONDITION,326
19791216046619I,CREW,AUTO THROTTLE SYSTEM,1,MISUSED,331
19791216046619I,CREW,POWER,1,LOST,331
19791216046619I,CREW,FLAMEOUT,1,INCORRECTLY ASSUMED,331
19791216046619I,CONTROL,SOON,1,RESTORED,331
19791210043359A,UNABLE TO STOP ON RUNWAY,ENGINE COWLING,1,EVENT DISTANCE,332
19791210043359A,DROPPED OVER A CLIFF,ENGINE COWLING,1,EVENT DISTANCE,332
19800109001489A,ELECTRIC POWER LOSS,GEAR WAS EXTENDED,1,HAS CAUSE,336
19800109001489A,PILOT FAILED TO USE EMERGENCY EXTENSION,GEAR COLLAPSED,1,HAS CAUSE,336
19800114013749I,COPILOT LANDING,OTHER,1,REVERSED ONE PROP MORE THAN,338
19800113000039A,DEPARTED IFR,KNOWN DEFECTIVE GYRO HORIZON,1,HAS CAUSE,339
19800115013869I,UPPER LEFT ENGINE COWL PN41834-06,AIRCRAFT,1,LOCATION,340
19800113015049I,PICTOR,AIRCRAFT,1,USED BY,341
19800113015049I,PICTOR,MUD,1,LOCATION,341
19800118015029I,RETRACT RODS,DISCONNECTED,2,CONDITION,342
19800120016369I,FLAP,STICKING,1,HAS CAUSE,343
19800120016369I,FLAP,LUBRICATED FLAP JACKSCREW,1,USED BY,343
19800128019739I,ICE CRYSTALS,FUEL,1,LOCATION,344
19800127019329I,DESCREPANCY,FORCED LANDING FROM ENGINE FAILURE,1,HAS CAUSE,347
19800127019329I,DESCREPANCY,AERO CLUB,1,MAINTAINED BY,347
19800128019779I,SMOKE IN COCKPIT,A RAG IN THE ENGINE COWL,1,CAUSE,348
19800128019779I,SMOKE IN COCKPIT,SHORTLY AFTER LIFTOFF,1,EVENT DISTANCE,348
19800129020179I,FUEL CAP O RINGS,DID NOT SEAL,1,USED BY,351
19800129020179I,LARGE QUANTITY WATER,RIGHT TANK,1,FOUND IN,351
19800129002139A,PLANE,FIELD AIRSTRIP,1,EVENT DISTANCE,356
19800322006789A,PLANE,TAKEOFF,1,EVENT DISTANCE,372
19800322006789A,PLANE,TANK,1,LOCATION,372
19800413049409I,PLANE,OUT OF SERVICE FOR MAINTENANCE,1,EVENT DISTANCE,390
19800215002609A,EXTERNAL LOAD,LOST CONTROL OF AIRCRAFT,1,CAUSE,358
19800215002609A,NOSE-DIVE,LOST CONTROL OF AIRCRAFT,1,CAUSE,358
19800223029599I,RIGHT ENGINE,THEN CENTER ENGINE,1,FAILED,360
19800319040039I,POWER LOSS ONE HOUR AFTER DEPARTURE,LOSS OF OIL,1,HAS CAUSE,364
19800319040039I,LOOSE B-NUT ON OIL LINE AT OIL COOLER,POWER LOSS ONE HOUR AFTER DEPARTURE,1,HAS CAUSE,364
19800320047429I,TAKEOFF WARNING HORN,TAKEOFF,1,SOUNDED,365
19800320047429I,TAKEOFF WARNING HORN,ABORTED TAKEOFF,1,EVENT DISTANCE,365
19800320047429I,SPEED BRAKE LEVER,ABORTED TAKEOFF,1,NOT SEATED,365
19800403047119I,EXCESSIVE AMOUNT OF WATER,LOST POWER,1,HAS EFFECT,367
19800229004169A,NOSE WHEEL STEERING,LEFT,1,TURNED,369
19800229004169A,NOSE WHEEL STEERING,TOUCHDOWN,1,EVENT DISTANCE,369
19800229004169A,VEER,SNOWBANK,1,EVENT DISTANCE,369
19800321006629A,FLAP HANDLE,SLOT,1,NOT SECURED IN,371
19800321006629A,FLAP HANDLE,TREE ON DEPARTURE END OF RUNWAY,1,INDICATES,371
19800321006629A,FLAP HANDLE,TAKEOFF,1,FAILED TO CLIMB,371
19800408048109I,FLIGHT ENGINEER,UNSCHEDULED LANDING,1,HAS CAUSE,373
19800408048109I,NOSE DOWNLOCK PIN,UNSCHEDULED LANDING,1,RESULTED IN,373
19800410050199I,OWNER,WHEEL CAME OFF ON LANDING,1,REMOVED BRAKE ASSEMBLY,374
19800427044589I,ALTERNATOR,TAKEOFF,1,NOT OPERATING AT,376
19800501044549I,EMERGENCY SYSTEM,PILOT,1,USED BY,377
19800604051679I,STUDENT PREFLIGHTED PLANE,1.2 HOURS,1,EVENT DISTANCE,381
19800604051679I,STUDENT PREFLIGHTED PLANE,LANDED IN FIELD,1,HAS EFFECT,381
19800530018349A,FERTILIZE BUCKET SUPPORT CABLE,LOADING SYSTEM,1,USED BY,385
19800530018349A,FERTILIZE BUCKET SUPPORT CABLE,TAKEOFF,1,EVENT DISTANCE,385
19800530018349A,COPTER,GROUND,1,EVENT DISTANCE,385
19800418044679I,Pilot,VERIFY GEAR POSITION,1,UNABLE TO,386
19800418044679I,Defective Light,UNABLE TO VERIFY GEAR POSITION,1,HAS CAUSE,386
19800518014229A,Taxiing For Takeoff,Gear Collapsed,1,HAS CAUSE,388
19800518014229A,Gear Collapsed,Damage To Left Wing,1,HAS EFFECT,388
19800413049409I,LINEBOY,NORMAN SPOT,1,LOCATION,390
19800423010499A,HAD GEAR,UNSAFE LIGHT,1,RELATION,392
19800423010499A,STARTED GO-AROUND,WITHOUT ADVANCING PROPS,1,RELATION,392
19800423010499A,CO-PILOT,DELAYED CLEAN-UP,1,RELATION,392
19800423010499A,SETTLED INTO,TREES,1,RELATION,392
19800608019219A,RINGS AND VALVES,SLUDGE IN OIL,1,HAS CAUSE,393
19800608019219A,SLUDGE IN OIL,RINGS AND VALVES,1,HAS CAUSE,393
19800421009329A,EMERGENCY GEAR HANDLE,DISTRACTED PILOT,1,ENGAGED,394
19800421009329A,PROPS,HIT RUNWAY,1,STEP,394
19800424010429A,MAJOR COMPONENT,TRAILING LAND LINE,1,HAS CAUSE,395
19800424010429A,MAJOR COMPONENT,HORIZONTAL CABLE,1,HAS CAUSE,395
19800424010429A,MAJOR COMPONENT,MAIN ROTOR SEVERED,1,HAS CAUSE,395
19800424010429A,MAJOR COMPONENT,CRASHLANDED,1,HAS CAUSE,395
19800523016979A,AILERONS,MAINTENANCE,1,MAINTAINED BY,396
19800523016979A,WING-TIP,LIFT-OFF,1,EVENT DISTANCE,396
19800714060679I,LACK OF OIL,FORCED LANDING,1,HAS CAUSE,397
19800815066579I,DIASPSTICK NOT BEING SECURED,OIL LEAK,1,HAS CAUSE,400
19800807063609I,DUST COVER PLATE,FLIGHT,1,NOT REMOVED BEFORE,402
19800807063609I,STRUCK LOG,TALL GRASS,1,LOCATION,402
19800624056259I,CASE,SUITCASE,1,FELL OUT,403
19800624056259I,CASE,LEFT PROPELLER,1,STRUCK,403
19800619055649I,LANDING GEAR SWITCH,PREFLIGHT,1,OVERLOOKED IN,404
19800823080969I,ELECTRICAL SYSTEM FAILURE,CORRODED BATTERY LEAD,1,HAS CAUSE,408
19800707059709I,NOSEGEAR,TAKEOFF,1,EVENT DISTANCE,411
19800820066389I,PREVIOUS BRAKE AND TIRE FAILURE,BENT ROD,1,HAS CAUSE,412
19800820066389I,GEAR ONLY PARTIALLY EXTENDED,BENT ACTUATOR,1,MAINTAINED BY,412
19800712077549I,GAS STORAGE TANK,WATER,1,CONTENT,414
