c5,c119,gpt4o_triplets,gpt4o_triplets_clean
19780712023399A,NO NARRATIVE.                                                                                                      ,,
19780810035619A,LOW OIL STATE.LNDD IN FLOODED ALFALFA FIELD.                                                                       ,"<LOW OIL STATE, HAS EFFECT, LNDD IN FLOODED ALFALFA FIELD>","<LOW OIL STATE, HAS EFFECT, LNDD IN FLOODED ALFALFA FIELD>"
19780820049069I,LOSS OF ENGINE POWER AFTER TAKEOFF. LANDED STRAIGHT AHEAD IN OAT FIELD. WATER IN FUEL.                             ,"<LOSS OF ENGINE POWER, AFTER, TAKEOFF>
<LANDED, LOCATION, OAT FIELD>
<WATER, IN, FUEL>","<LOSS OF ENGINE POWER, AFTER, TAKEOFF>
<LANDED, LOCATION, OAT FIELD>
<WATER, IN, FUEL>"
19780805024609A,PLT INADVERTENTLY MOVED MIXTURE CONTROL TO CUT OFF POSITION WHILEEMPTING TO LEAN MIXTURE.                          ,"<MIXTURE CONTROL, USED BY, PLT>","<MIXTURE CONTROL, USED BY, PLT>"
19780704042039I,"PILOT DEPARTED WITH INOPERATIVE RADIO, THEN UNABLE TO FIND DESTINATION. WHEN NEARLY OUT OF FUEL FOUND AN AIRPORT.  ","<INOPERATIVE RADIO, USED BY, PILOT>
<PILOT, UNABLE TO FIND, DESTINATION>
<PILOT, NEARLY OUT OF, FUEL>
<PILOT, FOUND, AIRPORT>","<INOPERATIVE RADIO, USED BY, PILOT>
<PILOT, UNABLE TO FIND, DESTINATION>
<PILOT, NEARLY OUT OF, FUEL>
<PILOT, FOUND, AIRPORT>"
19780822026439A,ACFT BEING FERRIED FOR MAINT. SEAT RETAINERS MISSING.                                                              ,"<ACFT, FERRIED FROM AN EARLIER COLLAPSE, MAINTENANCE>","<ACFT, FERRIED FROM AN EARLIER COLLAPSE, MAINTENANCE>"
19780726036499I,"AIRCRAFT VEERED LEFT DURING TAKEOFF, GOT AIRBORNE. NOSE GEAR DID NOT CENTER DUE TO INFLATION AND CAM ADJUSTMENT    ","<AIRCRAFT, DURING TAKEOFF, VEERED LEFT>
<AIRCRAFT, GOT, AIRBORNE>
<NOSE GEAR, DID NOT CENTER, INFLATION>
<NOSE GEAR, DID NOT CENTER, CAM ADJUSTMENT>","<AIRCRAFT, DURING TAKEOFF, VEERED LEFT>
<AIRCRAFT, GOT, AIRBORNE>
<NOSE GEAR, DID NOT CENTER, INFLATION>
<NOSE GEAR, DID NOT CENTER, CAM ADJUSTMENT>"
19780629034269I,FLIGHT HAD FILED IFR BUT TOOK OFF VFR. WAS CONSIDERED A RADIO FAILURE BY ATC. ALSO CARGO DOOR WAS OPENED ON TAKEOFF,"<FLIGHT, INSTANCE OF, RADIO FAILURE>
<CARGO DOOR, OPENED, TAKEOFF>","<FLIGHT, INSTANCE OF, RADIO FAILURE>
<CARGO DOOR, OPENED, TAKEOFF>"
19780725039589I,PILOT REFUELED FROM A 55 GAL DRUM AND DID NOT CHECK FOR WATER. ENGINE QUIT ON TAKEOFF DUE TO WATER IN THE FUEL.    ,"<ENGINE, QUIT, TAKEOFF>
<ENGINE, HAS CAUSE, WATER IN THE FUEL>","<ENGINE, QUIT, TAKEOFF>
<ENGINE, HAS CAUSE, WATER IN THE FUEL>"
19780708043109I,STUDENT PILOT LOST POWER ON TAKEOFF DUE TO MAIN FUEL SUMP LEFT OPEN DURING PREFLIGHT.OVERSHOT ON AIRPORT LANDING   ,"<STUDENT PILOT, LOST POWER, TAKEOFF>
<MAIN FUEL SUMP, LEFT OPEN, DURING PREFLIGHT>
<OVERSHOT, LOCATION, AIRPORT>
<OVERSHOT, FOLLOWS, LANDING>","<STUDENT PILOT, LOST POWER, TAKEOFF>
<MAIN FUEL SUMP, LEFT OPEN, DURING PREFLIGHT>
<OVERSHOT, LOCATION, AIRPORT>
<OVERSHOT, FOLLOWS, LANDING>"
19780723038809I,STUDENT PILOT RAN OUT OF FUEL. IT IS LIKELY THAT THE FUEL DRAIN WAS RUNNING AND NOT DETECTED.                      ,"<STUDENT PILOT, RAN OUT OF, FUEL>","<STUDENT PILOT, RAN OUT OF, FUEL>"
19780808049579I,FLIGHT RETURNED AFTER OIL LOSS. PILOT FAILED TO SECURE OIL STICK.                                                  ,"<FLIGHT, RETURNED, AFTER OIL LOSS>
<PILOT, FAILED TO SECURE, OIL STICK>","<FLIGHT, RETURNED, AFTER OIL LOSS>
<PILOT, FAILED TO SECURE, OIL STICK>"
19780808049829I,RAN OFF SIDE OF RUNWAY AFTER LOOSE WHEEL FAIRING JAMMED TIRE ON TAKEOFF.                                           ,"<RAN OFF, LOCATION, SIDE OF RUNWAY>","<RAN OFF, LOCATION, SIDE OF RUNWAY>"
19780809049919I,"LEFT GEAR COLLAPSED ON ROLL OUT, HYDRAULIC SYSTEM LOW ON FLUID.                                                    ","<LEFT GEAR, COLLAPSED, ROLL OUT>
<HYDRAULIC SYSTEM, LOW ON, FLUID>","<LEFT GEAR, COLLAPSED, ROLL OUT>
<HYDRAULIC SYSTEM, LOW ON, FLUID>"
19780811037539I,FORCED LANDING AFTER ENGINE QUIT. DRAINED WATER FROM FUEL TANK.                                                    ,"<FORCED LANDING, HAS CAUSE, ENGINE QUIT>","<FORCED LANDING, HAS CAUSE, ENGINE QUIT>"
19780814037299I,GEAR RETRACTED ON TAKEOFF. FOUND FAULTY GEAR ACTUATOR SWITCH.                                                      ,"<GEAR, RETRACT, TAKEOFF>
<FAULTY GEAR ACTUATOR, FOUND, SWITCH>","<GEAR, RETRACT, TAKEOFF>
<FAULTY GEAR ACTUATOR, FOUND, SWITCH>"
19780825038179I,15 MINUTES AFTER TAKEOFF AIRCRAFT WAS LANDED ON GOLF COURSE DUE TO FUEL EXHAUSTION.                                ,"<AIRCRAFT, AFTER TAKEOFF, 15 MINUTES>
<AIRCRAFT, LANDED, GOLF COURSE>
<LANDED, HAS CAUSE, FUEL EXHAUSTION>","<AIRCRAFT, AFTER TAKEOFF, 15 MINUTES>
<AIRCRAFT, LANDED, GOLF COURSE>
<LANDED, HAS CAUSE, FUEL EXHAUSTION>"
19780831038519I,"FLIGHT DIVERTED AFTER CREW NOTICED COWLING LOOSE. AFTER LANDING, COWLING STRUCK PROP AND BROKE INTO PIECES.        ","<COWLING, NOTICED, LOOSE>
<FLIGHT, DIVERTED, AFTER CREW NOTICED COWLING LOOSE>
<COWLING, STRUCK, PROP>
<COWLING, BROKE INTO, PIECES>","<COWLING, NOTICED, LOOSE>
<FLIGHT, DIVERTED, AFTER CREW NOTICED COWLING LOOSE>
<COWLING, STRUCK, PROP>
<COWLING, BROKE INTO, PIECES>"
19780901016759I,UNABLE TO EXTEND NOSE GEAR BEFORE LANDING. GEAR WAS JAMMED DUE TO DEFLATED NOSE GEAR STRUT.                        ,"<UNABLE TO EXTEND GEAR, HAS CAUSE, DEFLATED NOSE GEAR STRUT>","<UNABLE TO EXTEND GEAR, HAS CAUSE, DEFLATED NOSE GEAR STRUT>"
19780904017739I,FORCED LANDING AFTER POWER LOSS. HELICOPTER HAD BEEN SERVICED WITH JET FUEL.                                       ,"<FORCED LANDING, HAS CAUSE, POWER LOSS>
<HELICOPTER, USED BY, JET FUEL>","<FORCED LANDING, HAS CAUSE, POWER LOSS>
<HELICOPTER, USED BY, JET FUEL>"
19780907018599I,WING FLOATS DAMAGED ON LANDING. NOSE GAR DOOR LINKAGE HAD BROKEN CAUSING SHARP TURN.                               ,"<WING FLOATS, DAMAGED, LANDING>","<WING FLOATS, DAMAGED, LANDING>"
19780920018899I,"EXPLOSION HEARD DURING ENGINE START, PILOT MISTOOK FOR BACKFIRE, BEGAN FLIGHT. LATER FOUND EXHAUST TUNNELS DAMAGED.","<EXPLOSION, HAS EFFECT, EXHAUST TUNNELS DAMAGED>","<EXPLOSION, HAS EFFECT, EXHAUST TUNNELS DAMAGED>"
19781018032569I,PILOT UNABLE TO GET THE NOSE WHEEL DOWN. A TOW BAR WAS WEDGED INTO THE WHEEL WELL.                                 ,"<PILOT, UNABLE TO, NOSE WHEEL DOWN>
<TOW BAR, WEDGED INTO, WHEEL WELL>","<PILOT, UNABLE TO, NOSE WHEEL DOWN>
<TOW BAR, WEDGED INTO, WHEEL WELL>"
19781102023549I,FORCED LANDING AFTER POWER LOSS. FOUND WATER IN FUEL.                                                              ,"<FORCED LANDING, HAS CAUSE, POWER LOSS>
<WATER, LOCATION, FUEL>","<FORCED LANDING, HAS CAUSE, POWER LOSS>
<WATER, LOCATION, FUEL>"
19781102023729I,AIRCRAFT STRUCK DITCH WHILE TAXIING AT NIGHT WITHOUT TAXI LIGHT. BATTERY WAS TOO WEAK DUE TO GENERATOR FAILURE.    ,"<AIRCRAFT, STRUCK, DITCH>
<AIRCRAFT, TAXIING, NIGHT>
<NIGHT, WITHOUT, TAXI LIGHT>
<BATTERY, TOO WEAK, GENERATOR FAILURE>","<AIRCRAFT, STRUCK, DITCH>
<AIRCRAFT, TAXIING, NIGHT>
<NIGHT, WITHOUT, TAXI LIGHT>
<BATTERY, TOO WEAK, GENERATOR FAILURE>"
19780921019829I,"WHILE TAXIING TO MAINTENANCE HANGAR, PILOT LOST NOSE WHEEL STEERING. WINGTIP HIT HANGAR, CAUGHT ON FIRE.           ","<PILOT, LOST, NOSEWHEEL STEERING>","<PILOT, LOST, NOSEWHEEL STEERING>"
19780925018069I,ENGINE SHUTDOWN DUE TO SMOKE FROM NACELLE. GEAR RETRACTED ON LANDING ROLLOUT.                                      ,"<ENGINE, HAS CAUSE, SMOKE FROM NACELLE>","<ENGINE, HAS CAUSE, SMOKE FROM NACELLE>"
19780903028619A,PILOT WAS AWARE OF EXCESSIVE WATER IN FUEL.                                                                        ,"<FUEL, HAS EFFECT, EXCESSIVE WATER>","<FUEL, HAS EFFECT, EXCESSIVE WATER>"
19780923027059I,AIRCRAFT HAD TOTAL ELECTRICAL FAILURE ON FINAL. GEAR PARTIALLY EXTENDED AND COLLAPSED ON TOUCHDOWN.                ,"<AIRCRAFT, HAS CAUSE, TOTAL ELECTRICAL FAILURE>
<TOTAL ELECTRICAL FAILURE, LOCATION, FINAL>
<GEAR, PART OF, AIRCRAFT>
<GEAR, HAS EFFECT, PARTIALLY EXTENDED>
<GEAR, HAS EFFECT, COLLAPSED>
<COLLAPSED, FOLLOWS, TOUCHDOWN>","<AIRCRAFT, HAS CAUSE, TOTAL ELECTRICAL FAILURE>
<TOTAL ELECTRICAL FAILURE, LOCATION, FINAL>
<GEAR, PART OF, AIRCRAFT>
<GEAR, HAS EFFECT, PARTIALLY EXTENDED>
<GEAR, HAS EFFECT, COLLAPSED>
<COLLAPSED, FOLLOWS, TOUCHDOWN>"
19780908034669A,GENERATOR SHORTING.                                                                                                ,"<GENERATOR, FAILURE, SHORTING>","<GENERATOR, FAILURE, SHORTING>"
19781020041019A,ACFT STRUCK COM POLES & CONCRETE WALL & BURNED. NO 4 ROD ASY (PN 41A2) FAILED FOR UNKN RSN.                        ,"<ACFT, STRUCK, COM POLES>
<ACFT, STRUCK, CONCRETE WALL>
<ACFT, STRUCK, BURNED>
<NO 4 ROD ASY, FAILED, UNKN RSN>","<ACFT, STRUCK, COM POLES>
<ACFT, STRUCK, CONCRETE WALL>
<ACFT, STRUCK, BURNED>
<NO 4 ROD ASY, FAILED, UNKN RSN>"
19781021036569A,DMGD WING & AILERON DRG PREVIOUS LDG.                                                                              ,"<WING, DAMAGED, PREVIOUS LANDING>
<AILERON, DAMAGED, PREVIOUS LANDING>","<WING, DAMAGED, PREVIOUS LANDING>
<AILERON, DAMAGED, PREVIOUS LANDING>"
19781009029939I,"ENGINE LOST POWER AFTER LIFTOFF, LANDED GEAR UP ON THE TAKEOFF RUNWAY. HAD BEEN TOPPED OFF WITH JET FUEL.          ","<ENGINE, LOST POWER, AFTER LIFTOFF>
<LANDED, LOCATION, TAKEOFF RUNWAY>
<HAD BEEN TOPPED OFF, WITH, JET FUEL>","<ENGINE, LOST POWER, AFTER LIFTOFF>
<LANDED, LOCATION, TAKEOFF RUNWAY>
<HAD BEEN TOPPED OFF, WITH, JET FUEL>"
19780829037939I,ENGINE QUIT AFTER LIFTOFF DUE TO WATER IN FUEL. LANDED ON REMAINING RUNWAY GEAR UP.                                ,"<ENGINE, QUIT, AFTER LIFTOFF>
<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>
<LANDED, LOCATION, REMAINING RUNWAY>
<LANDED, HAS EFFECT, GEAR UP>","<ENGINE, QUIT, AFTER LIFTOFF>
<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>
<LANDED, LOCATION, REMAINING RUNWAY>
<LANDED, HAS EFFECT, GEAR UP>"
19790119001139A,AIRCRAFT FAILED TO CLIMB AFTER LIFTOFF DUE TO AIRFRAME ICE. STRUCK A FENCE AND WENT INVERTED.                      ,"<AIRCRAFT, AFTER LIFTOFF, FAILED TO CLIMB>
<FAILED TO CLIMB, HAS CAUSE, AIRFRAME ICE>
<AIRCRAFT, STRUCK, FENCE>
<AIRCRAFT, WENT, INVERTED>","<AIRCRAFT, AFTER LIFTOFF, FAILED TO CLIMB>
<FAILED TO CLIMB, HAS CAUSE, AIRFRAME ICE>
<AIRCRAFT, STRUCK, FENCE>
<AIRCRAFT, WENT, INVERTED>"
19781108022269I,RAN OFF SIDE OF TAXIWAY AT NIGHT. LANDING LIGHT INOPERATIVE.                                                       ,"<RAN OFF, LOCATION, SIDE OF TAXIWAY>","<RAN OFF, LOCATION, SIDE OF TAXIWAY>"
19781114026859I,FORCED LANDING IN FIELD AFTER ENGINE QUIT. FOUND ICE IN FUEL LINES.                                                ,"<FORCED LANDING, LOCATION, FIELD>
<FORCED LANDING, HAS CAUSE, ENGINE QUIT>
<ENGINE QUIT, HAS CAUSE, ICE IN FUEL LINES>","<FORCED LANDING, LOCATION, FIELD>
<FORCED LANDING, HAS CAUSE, ENGINE QUIT>
<ENGINE QUIT, HAS CAUSE, ICE IN FUEL LINES>"
19781120025989I,DIP STICK NOT PROPERLY SECURED. ENGINE SHUT DOWN DUE TO OIL LOSS. SINGLE GENERATOR FAILED DUE TO OVERLOAD.         ,"<ENGINE, SHUT DOWN, OIL LOSS>","<ENGINE, SHUT DOWN, OIL LOSS>"
19781128024449I,"LANDING IN FIELD DUE TO POWER LOSS, WATER IN FUEL SYSTEM. WATER CAME FROM A FUEL STORAGE TANK.                     ","<LANDING, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL SYSTEM>
<WATER IN FUEL SYSTEM, HAS CAUSE, WATER>
<WATER, PART OF, FUEL STORAGE TANK>","<LANDING, HAS CAUSE, POWER LOSS>
<POWER LOSS, HAS CAUSE, WATER IN FUEL SYSTEM>
<WATER IN FUEL SYSTEM, HAS CAUSE, WATER>
<WATER, PART OF, FUEL STORAGE TANK>"
19781230019999I,PILOT ASSUMED TANKS TO BE FULL. DID NOT CHECK. ONE ENGINE QUIT ON TAKEOFF DUE TO FUEL STARVATION.                  ,"<ENGINE, QUIT, TAKEOFF>
<ENGINE, HAS CAUSE, FUEL STARVATION>","<ENGINE, QUIT, TAKEOFF>
<ENGINE, HAS CAUSE, FUEL STARVATION>"
19781230020029I,ENGINE FALURE FOLLOWED BY TOTAL ELECTRICAL FAILURE. BATTERY KNOWN TO BE BAD. FUEL CONTROL UNIT POOR CONDITION.     ,"<ENGINE FAILURE, FOLLOWED BY, TOTAL ELECTRICAL FAILURE>","<ENGINE FAILURE, FOLLOWED BY, TOTAL ELECTRICAL FAILURE>"
19790106001239I,"ICY RAMP AND RUNWAY, PILOT FAILED TO RELEASE BRAKES. TIRES BLOWN ON LANDING.                                       ","<TIRES, HAS EFFECT, BLOWN ON LANDING>","<TIRES, HAS EFFECT, BLOWN ON LANDING>"
19790107000829I,"ENGINE FLAMED OUT DURING TAXI, APPROXIMATELY 6 QTS. OF WATER DRAINED FROM LEFT NACELLE AND BOOST PUMP.             ","<ENGINE, HAS CAUSE, FLAMED OUT>","<ENGINE, HAS CAUSE, FLAMED OUT>"
19790111000619I,ENGINE QUIT AFTER LIFTOFF. LANDED GEAR UP. FOUND WATER IN FUEL AND 3 FOULED SPARK PLUGS.                           ,"<ENGINE, QUIT, AFTER LIFTOFF>
<LANDED, GEAR UP, NULL>
<WATER, IN, FUEL>
<SPARK PLUGS, FOULED, NULL>","<ENGINE, QUIT, AFTER LIFTOFF>
<LANDED, GEAR UP, NULL>
<WATER, IN, FUEL>
<SPARK PLUGS, FOULED, NULL>"
19790113001939I,ENGINE STOPPED DUE TO WATER IN ALL OF THE FUEL SYSTEM. LANDED ON THE AIRPORT.                                      ,"<ENGINE, HAS CAUSE, WATER IN THE FUEL SYSTEM>
<LANDED, LOCATION, AIRPORT>","<ENGINE, HAS CAUSE, WATER IN THE FUEL SYSTEM>
<LANDED, LOCATION, AIRPORT>"
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND DUE TO MAINTENANCE EQUIPMENT ON THE RUNWAY                                        ,"<EMERGENCY LIFT-OFF, HAS CAUSE, MAINTENANCE EQUIPMENT ON THE RUNWAY>","<EMERGENCY LIFT-OFF, HAS CAUSE, MAINTENANCE EQUIPMENT ON THE RUNWAY>"
19790123003659I,PILOT DISCOVERED HE HAD NO LEFT BRAKE DURING TAXI.                                                                 ,"<INOPERATIVE BRAKES, USED BY, PILOT>","<INOPERATIVE BRAKES, USED BY, PILOT>"
19790127003899I,RAN OUT OF OIL ON INSTRUCTIONAL FLIGHT. ENGINE FAILED INTERNALLY.                                                  ,"<INSTRUCTIONAL FLIGHT, RAN OUT OF, OIL>
<ENGINE, FAILED INTERNALLY, NULL>","<INSTRUCTIONAL FLIGHT, RAN OUT OF, OIL>
<ENGINE, FAILED INTERNALLY, NULL>"
19781110039789A,WITNESS STATED 1/4IN ICE ON AIRCRAFT.                                                                              ,"<AIRCRAFT, PART OF, 1/4IN ICE>","<AIRCRAFT, PART OF, 1/4IN ICE>"
19781104034149A,R SKID HUNG UP ON R TIE DOWN STRAPS OF TRAILER.                                                                    ,"<R SKID, UNABLE TO EXTEND GEAR, R TIE DOWN STRAPS>","<R SKID, UNABLE TO EXTEND GEAR, R TIE DOWN STRAPS>"
19781205041369A,PLT SEL CERTIFICATED.ELEVATOR GUST LOCK FOUND IN EARLY PART OF CRPATH BFR BREAK UP.                                ,"<ELEVATOR GUST LOCK, PART OF, CRPATH>","<ELEVATOR GUST LOCK, PART OF, CRPATH>"
19781119026389I,"AS PILOT ATTEMPTED TURN ON TAXIWAY, WHEEL WENT INTO DITCH. NO BRAKES DUE TO INSUFFICIENT FLUID.                    ","<WHEEL, LOCATION, DITCH>
<NO BRAKES, HAS CAUSE, INSUFFICIENT FLUID>","<WHEEL, LOCATION, DITCH>
<NO BRAKES, HAS CAUSE, INSUFFICIENT FLUID>"
19781216025369I,LANDING GEAR SELECTOR INADVERTENTLY LEFT IN UP POSITION. GEAR COLLAPSED ON TAKEOFF. GEAR WARNING HORN INOP.        ,"<LANDING GEAR SELECTOR, LOCATION, UP POSITION>
<GEAR, COLLAPSED, TAKEOFF>
<GEAR WARNING HORN, INOP, NULL>","<LANDING GEAR SELECTOR, LOCATION, UP POSITION>
<GEAR, COLLAPSED, TAKEOFF>
<GEAR WARNING HORN, INOP, NULL>"
19790102000919I,LOST DIRECTIONAL CONTROL ON ICY RUNWAY. RIGHT BRAKE MASTER CYLINDER WAS EMPTY. NOT SERVICED FOR 5 MONTHS.          ,"<RIGHT BRAKE MASTER CYLINDER, EMPTY, NULL>","<RIGHT BRAKE MASTER CYLINDER, EMPTY, NULL>"
19790127003859I,ENGINE QUIT DUE TO WATER IN THE FUEL. SOURCE OF CONTAMINATION WAS LOCAL STORAGE TANK.                              ,"<ENGINE QUIT, HAS CAUSE, WATER IN THE FUEL>
<WATER IN THE FUEL, HAS CAUSE, LOCAL STORAGE TANK>","<ENGINE QUIT, HAS CAUSE, WATER IN THE FUEL>
<WATER IN THE FUEL, HAS CAUSE, LOCAL STORAGE TANK>"
19781231044159A,HEAVY FROST ON ACT AND ICE ON TRIM HINGES.                                                                         ,"<FROST ON THE WINGS, LOCATION, ACFT>
<AIRFRAME ICE, LOCATION, TRIM HINGES>","<FROST ON THE WINGS, LOCATION, ACFT>
<AIRFRAME ICE, LOCATION, TRIM HINGES>"
19781207022839I,"PILOT TOOK OFF WITH SNOW BLOWN IN THE ENGINE COMPARTMENT. SNOW MELTED, THEN FROZE UP THE THROTTLE LINKAGE.         ","<SNOW, LOCATION, ENGINE COMPARTMENT>
<SNOW, HAS EFFECT, MELTED>
<MELTED SNOW, HAS EFFECT, FROZE UP THROTTLE LINKAGE>","<SNOW, LOCATION, ENGINE COMPARTMENT>
<SNOW, HAS EFFECT, MELTED>
<MELTED SNOW, HAS EFFECT, FROZE UP THROTTLE LINKAGE>"
19781102039739A,"GUST LOCK FOUND ATTACHED TO R WING. SUB DMG TO CESSNA 172,N8107T.                                                  ","<GUST LOCK, LOCATION, R WING>
<SUB DMG, PART OF, CESSNA 172>
<CESSNA 172, INSTANCE OF, N8107T>","<GUST LOCK, LOCATION, R WING>
<SUB DMG, PART OF, CESSNA 172>
<CESSNA 172, INSTANCE OF, N8107T>"
19781215040349A,HOOK RELEASE ELECTRICAL PLUG FOUND DISCONNECTED.LOAD FROZEN TO THOUND.                                             ,"<HOOK RELEASE ELECTRICAL PLUG, FOUND, DISCONNECTED>","<HOOK RELEASE ELECTRICAL PLUG, FOUND, DISCONNECTED>"
19781117041969A,FROST ON AIRCRAFT.TURBOCHARGERS NOT USED ON TKOF.                                                                  ,"<FROST ON THE WINGS, PART OF, AIRCRAFT>","<FROST ON THE WINGS, PART OF, AIRCRAFT>"
19781129037719A,PLT RQSTD & CNTLR APPVD SPCL VFR CLRNCE AT NITE.PLT NOT INST RTD.TR SET 3005 VICE 2999.                            ,"<PLT, REQUESTED, SPCL VFR CLRNCE>
<SPCL VFR CLRNCE, APPROVED BY, CNTLR>
<PLT, NOT, INST RTD>
<TR, SET, 3005>
<TR, VICE, 2999>","<PLT, REQUESTED, SPCL VFR CLRNCE>
<SPCL VFR CLRNCE, APPROVED BY, CNTLR>
<PLT, NOT, INST RTD>
<TR, SET, 3005>
<TR, VICE, 2999>"
19781223039539A,BOTH GENERATOR CIRCUIT BREAKERS OUT.PILOT DID NOT RESET BREAKERS TTEMPT MANUAL GEAR EXTENSION.                     ,"<GENERATOR, PART OF, CIRCUIT BREAKER>
<PILOT, ATTEMPTED, MANUAL GEAR EXTENSION>","<GENERATOR, PART OF, CIRCUIT BREAKER>
<PILOT, ATTEMPTED, MANUAL GEAR EXTENSION>"
19781228040429A,ELT IMPACT SWITCH INOP.                                                                                            ,"<ELT IMPACT SWITCH, INOP, NULL>","<ELT IMPACT SWITCH, INOP, NULL>"
19790203005099I,PILOT LOST DIRECTIONAL CONTROL AFTER LOSING RIGHT BRAKE ON LANDING. VEERED OFF RUNWAY. BRAKE WORN OUT.             ,"<PILOT, LOST CONTROL, DIRECTIONAL>
<AFTER LOSING RIGHT BRAKE, HAS EFFECT, LOST CONTROL>
<ON LANDING, HAS EFFECT, VEERED OFF RUNWAY>
<BRAKE, WORN OUT, NULL>","<PILOT, LOST CONTROL, DIRECTIONAL>
<AFTER LOSING RIGHT BRAKE, HAS EFFECT, LOST CONTROL>
<ON LANDING, HAS EFFECT, VEERED OFF RUNWAY>
<BRAKE, WORN OUT, NULL>"
19790207005159I,"FORCED LANDING AFTER ENGINE QUIT, FOUND ICE IN FUEL STRAINER.                                                      ","<FORCED LANDING, FOLLOWS, ENGINE QUIT>
<ICE, LOCATION, FUEL STRAINER>","<FORCED LANDING, FOLLOWS, ENGINE QUIT>
<ICE, LOCATION, FUEL STRAINER>"
19790210006409I,FORCED LANDING AFTER ENGINE QUIT. FOUND WATER IN FUEL.                                                             ,"<FORCED LANDING, HAS CAUSE, ENGINE QUIT>
<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>","<FORCED LANDING, HAS CAUSE, ENGINE QUIT>
<ENGINE QUIT, HAS CAUSE, WATER IN FUEL>"
19790220007249I,GRINDING NOISE WITH GEAR RETRACTION. NOSE GEAR PARTIALLY RETRACTED STRUT FLAT AND WHEEL CANTED.                    ,"<NOSE GEAR, PARTIALLY EXTENDED, NULL>","<NOSE GEAR, PARTIALLY EXTENDED, NULL>"
19790223006939I,WHILE DEPARTING GATE JET BLAST CAUSED A BAGGAGE CART TO ROLL INTO B99 WHICH WAS FOLLOWING CLOSE BEHIND.            ,"<JET BLAST, HAS EFFECT, BAGGAGE CART TO ROLL INTO B99>","<JET BLAST, HAS EFFECT, BAGGAGE CART TO ROLL INTO B99>"
19790306009619I,TAXIED INTO DRAINAGE DITCH AT NIGHT. LANDING LIGHT INOPERABLE.                                                     ,"<TAXIED, LOCATION, DRAINAGE DITCH>
<TAXIED, TIME PERIOD, NIGHT>
<LANDING LIGHT, INOP, NULL>","<TAXIED, LOCATION, DRAINAGE DITCH>
<TAXIED, TIME PERIOD, NIGHT>
<LANDING LIGHT, INOP, NULL>"
19790313008789I,PILOT TAXIED OFF RAMP AT NIGHT. LANDING LIGHT WAS BURNED OUT                                                       ,"<PILOT, TAXIED, OFF RAMP>
<TAXIED, TIME PERIOD, NIGHT>
<LANDING LIGHT, BURNED, OUT>","<PILOT, TAXIED, OFF RAMP>
<TAXIED, TIME PERIOD, NIGHT>
<LANDING LIGHT, BURNED, OUT>"
19790316009739I,"NOSE WHEEL SANK DOWN IN HOLE ON RAMP, PROP STRUCK GROUND                                                           ","<NOSE WHEEL, DOWN, HOLE>
<PROP, STRUCK, GROUND>","<NOSE WHEEL, DOWN, HOLE>
<PROP, STRUCK, GROUND>"
19790318009229I,ZG FORCED LANDING AFTER ENGINE QUIT. FUEL SELECTOR WAS NOT POSITIONED PROPERLY.                                    ,"<ZG, FORCED LANDING, AFTER ENGINE QUIT>","<ZG, FORCED LANDING, AFTER ENGINE QUIT>"
19790318009019I,PRECAUTIONARY LANDING MADE DUE TO LOW OVERCASE AND INSTRUMENT LIGHT INOPERATIVE.                                   ,"<PRECAUTIONARY LANDING, HAS CAUSE, LOW OVERCAST>
<PRECAUTIONARY LANDING, HAS CAUSE, INSTRUMENT LIGHT INOPERATIVE>","<PRECAUTIONARY LANDING, HAS CAUSE, LOW OVERCAST>
<PRECAUTIONARY LANDING, HAS CAUSE, INSTRUMENT LIGHT INOPERATIVE>"
19790404013469I,"LOUD NOISE DURING RETRACTION, NOSE GEAR COLLPASED ON LANDING. LOOSE NOSE GEAR DOOR JAMMED AND BROKE MECHANISM. ZK  ","<NOSE GEAR, COLLAPSED, ON LANDING>
<NOSE GEAR DOOR, LOOSE, NULL>
<NOSE GEAR DOOR, JAMMED, MECHANISM>
<NOSE GEAR DOOR, BROKE, MECHANISM>","<NOSE GEAR, COLLAPSED, ON LANDING>
<NOSE GEAR DOOR, LOOSE, NULL>
<NOSE GEAR DOOR, JAMMED, MECHANISM>
<NOSE GEAR DOOR, BROKE, MECHANISM>"
19790207002469A,ARMED FLARE GUN DISCHARGED IN CABIN AFTER FALLING FROM GLOVE BOX.PILOT MADE EMERGENCY LANDING.                     ,"<ARMED FLARE GUN, LOCATION, CABIN>
<ARMED FLARE GUN, HAS CAUSE, FALLING FROM GLOVE BOX>
<PILOT, MADE, EMERGENCY LANDING>","<ARMED FLARE GUN, LOCATION, CABIN>
<ARMED FLARE GUN, HAS CAUSE, FALLING FROM GLOVE BOX>
<PILOT, MADE, EMERGENCY LANDING>"
