c5_sources,entity1,entity2,weight,relations,rows
19780610045289I,TANK DRAIN VALVE,SPRING LOADED TANK DRAIN VALVE,1,PART OF,102
19780610045289I,SPRAY HELICOPTER,RAN OUT OF FUEL,1,HAS CAUSE,102
19780527014729A,ACORNS,CARB AIR BOX ASSEMBLY,1,INSTANCE OF,104
19780616046119I,PRECAUTIONARY LANDING,LOW POWER,1,PART OF,105
19790318009019I,PRECAUTIONARY LANDING,LOW OVERCASE,1,HAS CAUSE,200
19790318009019I,PRECAUTIONARY LANDING,INSTRUMENT LIGHT INOPERATIVE,1,HAS CAUSE,200
19780616046119I,CARBURETOR HEAT,OPEN,1,PART OF,105
19780616046119I,OVER RICH MIXTURE,CARBURETOR HEAT,1,HAS CAUSE,105
19780619046649I,CONTROL PROBLEMS,PILOT RETURNED,1,HAS CAUSE,107
19780619046649I,NOT CONNECTED,INBOARD END OF AILERON PUSH ROD,1,PART OF,107
19780622016229A,ROPE,GLIDER WHEEL BRACKET,1,HAS EFFECT,108
19790609016529A,ROPE,AERO TOW,1,BROKE DURING,246
19780429007189A,OIL PR,ZERO,1,DROPPED TO,109
19780429007189A,WING,TREE,1,HIT,109
19780429007189A,IL CAP,,1,NOT SECURED,109
19780623018469A,LOOSE BATTERY POST,LOSS OF ALTERNATOR,1,HAS CAUSE,110
19780623018469A,LOSS OF ALTERNATOR,EXCITING CURRENT,1,HAS EFFECT,110
19780607020299A,TKOF ABORTED,BECAME AIRBORNE,1,HAS CAUSE,112
19780603041639I,REAR CABIN ENTRY DOOR,FLIGHT,2,CLOSED;OPEN,113
19780607016509A,SKID TIEDOWN,R,1,NOT REMOVED BY,115
19791129033509A,SKID TIEDOWN,HELICOPTER ROLLED OVER,1,FOLLOWED BY,324
19780623036259I,SMOKE AND FUMES,GRASS AND DIRT IN ENGINE COMPARTMENT,1,HAS CAUSE,116
19780623036259I,SMOKE AND FUMES,COCKPIT,1,LOCATION,116
19780623036419I,OIL CAP,NOTING OIL ON WINDSHIELD,1,HAS EFFECT,117
19790807029619I,OIL CAP,OIL WAS STREAMING OVER COWL,1,HAS EFFECT,276
19800128019789I,OIL CAP,FLIGHT,1,EVENT DISTANCE,349
19780624034629I,VENT,STOPPED UP,1,HAS EFFECT,118
19780624034629I,VENT,MUD DAUBERS,1,MAINTAINED BY,118
19780625035919I,GASCOLATOR BOWL,WATER,1,LOCATION,119
19780625035919I,GASCOLATOR BOWL,FOREIGN MATERIAL,1,HAS EFFECT,119
19780625035779I,FUEL SELECTOR MOVED BY A PASSENGER,LOADING,1,TIME PERIOD,120
19780812020899A,MUD DOBBER(WASP)NEST,FUEL VENT LINE,1,INSTANCE OF,122
19780712023399A,NO NARRATIVE,TEXT,1,INSTANCE OF,123
19780810035619A,LOW OIL STATE,FLOODED ALFALFA FIELD,1,LOCATION,124
19780810035619A,LNDD,LOW OIL STATE,1,INSTANCE OF,124
19780820049069I,LOSS OF ENGINE POWER,TAKEOFF,1,HAS CAUSE,125
19780805024609A,MIXTURE CONTROL,PLT,1,MOVED BY,126
19780805024609A,MIXTURE CONTROL,MOVED TO CUT OFF POSITION,1,ACTION,126
19780805024609A,MIXTURE CONTROL,WHILEEMPTING TO LEAN MIXTURE,1,ACTION,126
19780822026439A,SEAT RETAINERS,ACFT,1,HAS EFFECT,128
19780629034269I,RADIO FAILURE,ATC,1,HAS CAUSE,130
19780725039589I,55 GAL DRUM,REFUELED,1,PART OF,131
19780708043109I,STUDENT PILOT,PILOT,1,USED BY,132
19780723038809I,STUDENT PILOT,FUEL RUNOUT,1,INSTANCE OF,133
19790622017199I,STUDENT PILOT,ENGINE,1,USED BY,256
19790817031829I,STUDENT PILOT,ZA ZG,1,RAN OUT OF GAS,285
19790817031829I,STUDENT PILOT,1 HOUR,1,TIME PERIOD,285
19791023031609A,STUDENT PILOT,,1,MISSED 1ST LANDING APPROCH,319
19780708043109I,OVERSHOT,LOST POWER,1,HAS CAUSE,132
19780708043109I,OVERSHOT,AIRPORT LANDING,1,EVENT DISTANCE,132
19780723038809I,FUEL RUNOUT,FUEL DRAIN,1,HAS CAUSE,133
19780808049829I,LOOSE WHEEL FAIRING,RAN OFF SIDE OF RUNWAY,1,HAS CAUSE,135
19780808049829I,TIRE,WHEEL FAIRING,1,PART OF,135
19780809049919I,LEFT GEAR,ROLL OUT,1,HAS CAUSE,136
19780809049919I,HYDRAULIC SYSTEM,LOW ON FLUID,1,HAS EFFECT,136
19780811037539I,DRAINED WATER FROM FUEL TANK,FORCED LANDING,1,PART OF,137
19780825038179I,LANDED ON,15 MINUTES,1,EVENT DISTANCE,139
19780831038519I,DIVERTED,CREW NOTICED COWLING LOOSE,1,HAS CAUSE,140
19780901016759I,NOSE GEAR STRUT,NOSE GEAR STRUT,1,DEFLATED,141
19780907018599I,WING FLOATS,DAMAGED,1,HAS EFFECT,143
19780907018599I,NOSE GAR DOOR LINKAGE,SHARP TURN,1,HAS CAUSE,143
19780920018899I,EXHAUST TUNNELS,PART OF,1,DAMAGED,145
19781102023729I,BATTERY,GENERATOR FAILURE,1,HAS CAUSE,148
19781102023729I,BATTERY,TOO WEAK,1,HAS EFFECT,148
19781230020029I,BATTERY,BAD,1,KNOWN TO BE,167
19791030053329I,BATTERY,DISCHARING,1,HAS EFFECT,307
19780921019829I,NOSE WHEEL STEERING,PILOT LOST,1,HAS CAUSE,149
19800229004169A,NOSE WHEEL STEERING,TURNING FINAL,1,INSTANCE OF,369
19780921019829I,WINGTIP,HANGAR,1,HAS EFFECT,149
19780921019829I,WINGTIP,CAUGHT ON FIRE,1,HAS EFFECT,149
19780925018069I,ENGINE SHUTDOWN,SMOKE,1,HAS CAUSE,150
19780925018069I,ENGINE SHUTDOWN,NACELLE,1,LOCATION,150
19780903028619A,EXCESSIVE WATER,FUEL,1,HAS EFFECT,151
19780908034669A,GENERATOR SHORTING,DAMAGE,1,HAS CAUSE,153
19800518014229A,DAMAGE,LEFT WING,1,INSTANCE OF,388
19781020041019A,NO 4 ROD ASY,ACFT,1,PART OF,154
19781021036569A,DMGD WING & AILERON DRG,LDG,1,INSTANCE OF,156
19781108022269I,INCIDENT,NIGHT,1,TIME PERIOD,161
19781108022269I,INCIDENT,TAXIWAY,1,LOCATION,161
19790623022919A,FUEL LINES,ACFT,1,LOCATION,245
19800322006789A,FUEL LINES,WATER,1,HAD,372
19781120025989I,ENGINE SHUT DOWN,OIL LOSS,1,HAS CAUSE,163
19790928049769I,ENGINE SHUT DOWN,COWl HAD NOT BEEN PROPERLY SECURED,1,HAS CAUSE,301
19781120025989I,SINGLE GENERATOR,OVERLOAD,1,HAS CAUSE,163
19781128024449I,WATER IN FUEL SYSTEM,FUEL STORAGE TANK,1,HAS CAUSE,164
19791015052549I,FUEL STARVATION,SHUTDOWN,1,HAS EFFECT,321
19781230019999I,ONE ENGINE QUIT ON TAKEOFF,FUEL STARVATION,1,HAS CAUSE,166
19781230019999I,ONE ENGINE QUIT ON TAKEOFF,TAKEOFF,1,EVENT DISTANCE,166
19781230020029I,ENGINE FALURE,TOTAL ELECTRICAL FAILURE,1,FOLLOWED BY,167
19781230020029I,FUEL CONTROL UNIT,POOR CONDITION,1,HAS CAUSE,167
19790106001239I,ICY RAMP AND RUNWAY,,1,LOCATION,168
19790106001239I,PILOT FAILED TO RELEASE BRAKES,TIRES BLOWN ON LANDING,1,HAS CAUSE,168
19790107000829I,ENGINE FLAMED OUT,TAXI,1,HAS CAUSE,169
19790107000829I,BOOST PUMP,LEFT NACELLE,1,DRAINED FROM,169
19790113001939I,LANDED ON THE AIRPORT,AIRPORT,1,LOCATION,171
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND,MAINTENANCE EQUIPMENT,1,HAS CAUSE,172
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND,RUNWAY,1,LOCATION,172
19790123003659I,LEFT BRAKE,DISCOVERED,1,HAS EFFECT,173
19781205041369A,PLT SEL,ELEVATOR GUST LOCK,1,CERTIFICATED,177
19781205041369A,ELEVATOR GUST LOCK,CRPATH,1,LOCATION,177
19781205041369A,ELEVATOR GUST LOCK,EARLY PART OF,1,TIME PERIOD,177
19781205041369A,BREAK UP,ELEVATOR GUST LOCK,1,HAS CAUSE,177
19781119026389I,WHEEL,DITCH,1,HAS EFFECT,179
19800229004169A,WHEEL,LEFT,1,TURNED TO,369
19800229004169A,WHEEL,TOUCHDOWN,1,EVENT DISTANCE,369
19800410050199I,WHEEL,LANDING,1,INSTANCE OF,374
19781216025369I,LANDING GEAR SELECTOR,PROBLEM,1,INSTANCE OF,180
19781216025369I,GEAR COLLAPSED ON TAKEOFF,LANDING GEAR SELECTOR,1,HAS CAUSE,180
19781216025369I,GEAR WARNING HORN,PROBLEM,1,INSTANCE OF,180
19790102000919I,DIRECTIONAL CONTROL,ICY RUNWAY,1,HAS CAUSE,181
19790203005099I,DIRECTIONAL CONTROL,LOSING RIGHT BRAKE,1,HAS EFFECT,191
19790102000919I,RIGHT BRAKE MASTER CYLINDER,EMPTY,1,INSTANCE OF,181
19790102000919I,NOT SERVICED FOR 5 MONTHS,5 MONTHS,1,TIME PERIOD,181
19790127003859I,CONTAMINATION,LOCAL STORAGE TANK,1,SOURCE OF,182
19781231044159A,HEAVY FROST,ACT,1,HAS EFFECT,183
19781207022839I,SNOW BLOWN,FROZE UP THE THROTTLE LINKAGE,1,HAS CAUSE,184
19781207022839I,SNOW BLOWN,THEN,1,TIME PERIOD,184
19781102039739A,GUST LOCK,R WING,1,INSTANCE OF,185
19781102039739A,GUST LOCK,SUB DMG,1,HAS EFFECT,185
19790216014249A,GUST LOCK,PILOT TOOK OFF,1,INSTANCE OF,228
19781102039739A,SUB DMG,CESSNA 172,1,USED BY,185
19781102039739A,CESSNA 172,N8107T,1,IDENTIFIED BY,185
19781215040349A,HOOK RELEASE ELECTRICAL PLUG,DISCONNECTED,1,INSTANCE OF,186
19781215040349A,LOAD,FROZEN,1,HAS EFFECT,186
19781117041969A,FROST,AIRCRAFT,1,HAS EFFECT,187
19781117041969A,TURBOCHARGERS,TKOF,1,NOT USED BY,187
19781129037719A,TR,3005,1,SET,188
19781129037719A,TR,2999,1,VICE,188
19781223039539A,GENERATOR CIRCUIT BREAKERS,OUT,1,INSTANCE OF,189
19781228040429A,ELT IMPACT SWITCH,INOP,1,INSTANCE OF,190
19790203005099I,RIGHT BRAKE,BRAKE WORN OUT,1,HAS CAUSE,191
19791002050939I,FUEL STRAINER,OPEN BOWL DRAIN,1,HAS CAUSE,315
19791002050939I,FUEL STRAINER,RAN OUT OF FUEL,1,HAS EFFECT,315
19791002050939I,FUEL STRAINER,PREVIOUS PROBLEM,1,TIME PERIOD,315
19790220007249I,GRINDING NOISE,GEAR RETRACTION,1,HAS CAUSE,194
19790719019309I,GEAR RETRACTION,TAKEOFF ROLL FAILURE,1,HAS CAUSE,270
19800421009329A,GEAR RETRACTION,CLIMBOUT,1,BEGAN,394
19800421009329A,GEAR RETRACTION,EMERGENCY GEAR HANDLE ENGAGED,1,HAS EFFECT,394
19790318009229I,FUEL SELECTOR,ZG,1,WAS NOT POSITIONED PROPERLY,199
19790404013469I,NOSE GEAR COLLPASED,LOUD NOISE DURING RETRACTION,1,HAS CAUSE,201
19790404013469I,NOSE GEAR COLLPASED,LANDING,1,EVENT DISTANCE,201
19790404013469I,LOOSE NOSE GEAR DOOR,JAMMED AND BROKE MECHANISM,1,HAS EFFECT,201
19790207002469A,ARMED FLARE GUN,GLOVE BOX,1,LOCATION,202
19790207002469A,ARMED FLARE GUN,PILOT,1,DISCHARGED BY,202
19790316004819A,TAKE OFF,UNABLE TO CONTROL,1,EVENT DISTANCE,203
19790222003429A,TAKE OFF,6700 FT,1,EVENT DISTANCE,213
19790222003429A,TAKE OFF,FROST ON WINGS,1,HAS EFFECT,213
19790405013359I,TAKE OFF,OBSTRUCTION,1,HAS CAUSE,218
19790609011809A,TAKE OFF,LOST ELECT,1,FOLLOWED BY,255
19790609011809A,TAKE OFF,POWER,1,FOLLOWED BY,255
19791126034419A,TAKE OFF,SNOW COVERED RWY,1,LOCATION,326
19791126034419A,TAKE OFF,UNABLE TO CLIMB,1,HAS EFFECT,326
19791210036229A,TAKE OFF,ENGINE COWLING,1,HAS CAUSE,333
19800805067769I,TAKE OFF,TAKEOFF WARNING HORN,1,HAS CAUSE,398
19800623021719A,TAKE OFF,PILOT,1,ABORTED BY,413
19790214002969A,FAILED TO ASSURE SEAT WAS LOCKED,SEAT SLID BACK,1,HAS EFFECT,205
19790214002969A,STARTED ENGINE,SEAT SLID BACK,1,FOLLOWED BY,205
19790214002969A,PILOT WAS UNABLE REACH CONTROLS,SEAT SLID BACK,1,HAS CAUSE,205
19790214002969A,HIT PARKED ACFT,UNKNOWN,1,HAS CAUSE,205
19790211007509A,EMERGENCY CRASH LANDING,CLIMB-OUT,1,FOLLOWED BY,208
19790410008789A,FUEL TANKER,COMPANY,1,OWNED BY,209
19790407008559A,PARACHUTE,FOUND,1,INSTANCE OF,210
19790407008559A,PARACHUTE,BETWEEN THE REAR SEAT AND CONTROL STICK,1,LOCATION,210
19790321010439A,INSTRUCTOR,PILOT,1,CHECKING OUT,211
19790726019139A,INSTRUCTOR,180 BACK,1,ATTEMPTED,274
19790726019139A,INSTRUCTOR,RUNWAY,1,FOLLOWED BY,274
19790321010439A,FEATHERING,EMERGENCY LANDING,1,HAS CAUSE,211
19790222003429A,LAKE,ICE AND SNOW,1,PART OF,213
19790412014049I,LOOSE DZUS FASTENER,PRECAUTIONARY LANDING,1,HAS CAUSE,214
19790222003439A,ACRFT,65 DAYS PRIOR TO ACCIDENT,1,SERVICED,215
19790222003439A,ACRFT,DATE OF ACCIDENT,1,TIME PERIOD,215
19790204002289A,FLEXIBLE HOSE,AIR FILTER,1,BETWEEN,216
19790204002289A,FLEXIBLE HOSE,CARBURATOR,1,BETWEEN,216
19790319004969A,CONTAMINATED FUEL,AIRCRAFT,1,INSTANCE OF,217
19790405013359I,OBSTRUCTION,RUDDER,1,PART OF,218
19790405013359I,OBSTRUCTION,VERTICAL STABILIZER,1,PART OF,218
19790405013359I,ZE,VERTICAL STABILIZER,1,INSTANCE OF,218
19790316004809A,STRUCK GROUND,SHORT OF RUNWAY,1,EVENT DISTANCE,219
19790421024889I,MUSHED,BACK TO THE GROUND BEYOND THE RUNWAY,1,HAS EFFECT,220
19790421024889I,MUSHED,RUNWAY,1,EVENT DISTANCE,220
19790210002629A,FCD LDG,NIGHT,1,EVENT DISTANCE,221
19790210002629A,HARD LDG,APT,1,INSTANCE OF,221
19790210002629A,FUEL STAINS,WING DRAINS,1,HAS EFFECT,221
19790210002629A,FUEL STAINS,FUSELAGE,1,HAS EFFECT,221
19790928027659A,FUEL STAINS,LEFT WING,1,HAS EFFECT,313
19790210002629A,LESS THAN 2 GALS FUEL,ONBOARD,1,PART OF,221
19790318010729A,TANK,EMPTY,1,HAS EFFECT,222
19790318010729A,ILS APPROACH,ENGINE STOPPED,1,FOLLOWED BY,222
19790421024749I,DEBRIS,FUEL SYSTEM,1,LOCATION,224
19790224007709I,INOP HEATER,WINDSHIELD FOGGED UP,1,HAS CAUSE,225
19790210002639A,AIRCRAFT CRASHED,FIRST TEST FLIGHT,1,EVENT DISTANCE,226
19790210002639A,AIRCRAFT CRASHED,REBUILDING,1,HAS CAUSE,226
19790919027319A,AIRCRAFT CRASHED,TAKEOFF,1,HAS CAUSE,310
19790919027319A,AIRCRAFT CRASHED,EMERGENCY LANDING,1,FOLLOWED BY,310
19800819039089A,AIRCRAFT CRASHED,TREES,1,LOCATION,416
19790210002639A,AILERON CONTROLS,REVERSED,1,INSTANCE OF,226
19790224007469I,LEFT TANK,EMPTY,1,HAS EFFECT,227
19790224007469I,GAS SEDIMENT BOWL,WOULD NOT DRAIN,1,HAS EFFECT,227
19790421024669I,EXTENSION CABLE,GEAR,1,PART OF,232
19790421024669I,EMERGENCY EXTENSION CRANK,,1,NOT PROPERLY STOWED BY,232
19790603029089I,THROTTLE CABLE HOUSING,SLIPPED OUT OF CLAMP,1,HAS EFFECT,234
19790603029089I,THROTTLE CABLE HOUSING,CLAMP,1,MAINTAINED BY,234
19790605014519I,FUEL SYPHONING,LANDED,1,HAS EFFECT,235
19790605014519I,TANK CAP,FUEL SYPHONING,1,INSTALLED IMPROPERLY,235
19790605014519I,CAPTAIN,FUEL SYPHONING,1,OBSERVED,235
19790615016499I,FUNNY NOISE,GEAR RETRACTION,1,HAS CAUSE,236
19790615016499I,FUNNY NOISE,TOWBAR,1,PART OF,236
19790615016499I,FUNNY NOISE,NOSE WHEEL,1,LOCATION,236
19790615016499I,FUNNY NOISE,COULD NOT BE EXTENDED,1,HAS EFFECT,236
19790508100289I,UPPER ENGINE COWLING,LOST,1,HAS EFFECT,237
19790508100289I,UPPER ENGINE COWLING,FLIGHT,1,EVENT DISTANCE,237
19790508100289I,HAD NOT BEEN FASTENED,LOST,1,HAS CAUSE,237
19790510009019A,MODERATE FROST,WINGS,1,LOCATION,238
19790529041069A,ENGINE OIL FILLER CAP,ENGINE,1,PART OF,240
19790529041069A,ALTERNATE AIR,AIR DEFECT,1,INSTANCE OF,240
19790424024939I,NOISE DURING GEAR RETRACTION,NOSE GEAR COULD NOT BE EXTENDED,1,HAS CAUSE,241
19790424024939I,DOOR PINS NOT ATTACHED,MAINTENANCE,1,HAS EFFECT,241
19790603012119A,FAILED TO ASSURE FUEL VALVE,PLT,1,MAINTAINED BY,242
19790513010459A,PILOT LANDED,ACFT NOSED OVER,1,HAS EFFECT,244
19790503025389I,PILOT LANDED,ALTERNATOR BELT TIGHTENED,1,HAS EFFECT,258
19790513010459A,ACFT NOSED OVER,3 FEET,1,EVENT DISTANCE,244
19790513010459A,GRASS,1 FOOT,1,EVENT DISTANCE,244
19790609016529A,AERO TOW,TAKE OFF,1,FOLLOWED BY,246
19790427100619I,HYDRAULIC PUMP,ENGINE,1,SHUT DOWN BY,247
19790427100619I,EMERGENCY PROCEDURES,NOSE GEAR COLLAPSED,1,NOT FOLLOWED BY,247
19790524200519I,FUMES,EMERGENCY LANDING,1,INSTANCE OF,249
19790524200519I,IMPROPER INSTALLATION,AFT FUEL CAP,1,HAS EFFECT,249
19790524200519I,AFT FUEL CAP,PASSENGER CABIN,1,PART OF,249
19790623014019A,RUDDER TRIM,FULL NOSE LEFT TRIM,1,SET FOR,250
19790605014429I,TAKING OFF,LANDED IN STREET,1,HAS EFFECT,251
19800424010429A,TAKING OFF,TRAILING LAND LINE,1,HAS CAUSE,395
19800424010429A,TAKING OFF,CRASHLANDED,1,FOLLOWED BY,395
19790605014429I,LANDED IN STREET,DAMAGED SPEED LIMIT SIGN,1,HAS EFFECT,251
19790605014429I,DAMAGED SPEED LIMIT SIGN,STREET,1,PART OF,251
19790605014429I,TAXI BACK TO FIELD,LANDED IN STREET,1,FOLLOWED BY,251
19790429005459A,SEVERE RAIN,ACFT,1,HAS EFFECT,252
19790609011809A,GENERATORS NOT TURNED ON,LANDING,1,HAS CAUSE,255
19790625015009A,FLT.,TWO & ONE HALF QUARTS,1,EVENT DISTANCE,257
19790625015009A,FLT.,GAS TANK,1,HAS EFFECT,257
19790503025389I,ELECTRICAL PROBLEM,PILOT LANDED,1,HAS CAUSE,258
19790503025389I,ALTERNATOR BELT TIGHTENED,TOOK OFF AGAIN,1,FOLLOWED BY,258
19790503025389I,TOOK OFF AGAIN,BELT FAILED,1,HAS CAUSE,258
19790429025299I,LINKAGE,FLAT STRUT,1,HAS CAUSE,259
19790429025299I,LINKAGE,RETRACTED,1,HAS CAUSE,259
19791208047929I,RETRACTED,FAILED TO CHECK POSITION OF GEAR KNOB,1,HAS CAUSE,330
19791208047929I,RETRACTED,TAKEOFF ROLL,1,FOLLOWED BY,330
19790513026659I,LOSS OF OIL PREESURE,ENGINE SHUTDOWN,1,HAS CAUSE,260
19790513026659I,VECTORS TO AIRPORT,AIRPORT,1,LOCATION,260
19790513026659I,OIL ADDED,ENGINE,1,HAS EFFECT,260
19790515027029I,ALTERNATOR BELT,ELECTRICAL SYSTEM FAILED,1,HAS CAUSE,261
19790515027029I,GEAR UP LANDING,PREVENTABLE,1,FOLLOWED BY,261
19790525014229A,VIBRATE,IMPROPERLY SERVICED STRUTS,1,HAS CAUSE,262
19790525014229A,GR RESONANCE,IMPROPERLY SERVICED STRUTS,1,PART OF,262
19790511011259A,ATTEMPTED TAKE OFF,ICE ON AIRFRAME,1,HAS CAUSE,264
19790511011259A,MADE PREMATURE LIFT OFF,TAKE OFF,1,INSTANCE OF,264
19790511011259A,MADE PREMATURE LIFT OFF,SETTLED TO GROUND,1,HAS EFFECT,264
19790511011259A,MADE PREMATURE LIFT OFF,STRUCK DITCH,1,HAS EFFECT,264
19790622017219I,CLIMB,LOST POWER,1,FOLLOWED BY,265
19790519010229A,INSTRUMENT PANEL LIGHT SWITCH,DEFECTIVE,1,INSTANCE OF,266
19790519010229A,ATTEMPTED FORCED LANDING,COULD NOT SEE OUT,1,HAS CAUSE,266
19790602009889A,PILOT DITCHED,OCEAN,1,LOCATION,268
19790602009889A,PILOT CLAIMED,FUEL CONTAMINATION,1,HAS CAUSE,268
19790602009889A,ACCIDENT,FUEL CONTAMINATION,1,HAS CAUSE,268
19790719019309I,PILOTS,GEAR HANDLE,1,USED BY,270
19790809030499I,FUEL CONTAMINATED,DIRT AND WATER,1,HAS EFFECT,271
19790729022479I,EXTENDING GEAR,LANDING,1,ACTION,272
19790725018519A,AIRPLANES,LANDED,1,INSTANCE OF,273
19790929042239I,AIRPLANES,MANHOLE,1,LOCATION,318
19790929042239I,AIRPLANES,TAXIWAY,1,LOCATION,318
19790929042239I,AIRPLANES,INOPERATIVE,1,HAS EFFECT,318
19790929042239I,AIRPLANES,LANDING/TAXI LIGHT,1,INSTANCE OF,318
19790725018519A,RUDDER PEDAL,JAMMED,1,HAS EFFECT,273
19790725018519A,RUDDER PEDAL,SMALL BOTTLE,1,HAS CAUSE,273
19790726019139A,ENGINE ACCESS DOOR,ENGINE,1,COME LOSE,274
19790718017739A,PILOT SEAT,TAKEOFF,1,SLID BACK ON,275
19790718017739A,PILOT SEAT,LOST CONTROL,1,HAS EFFECT,275
19790718017739A,FAILED TO ASCERTAIN SEAT LOCKED,LOST CONTROL,1,HAS CAUSE,275
19790807029619I,COWL,LIFTOFF,1,LOCATION,276
19790928049769I,COWL,FLIGHT,1,LOCATION,301
19790807024709A,SEAT CAME LOOSE,PILOT'S FEET RELEASE BRAKES,1,HAS EFFECT,277
19790807029669I,AIRSPEED INDICATOR,PROBLEM,1,INSTANCE OF,280
19790807029669I,AIRSPEED INDICATOR,LOST DIRECTIONAL CONTROL,1,HAS EFFECT,280
19790807029669I,LOST DIRECTIONAL CONTROL,PLUG ON END OF PITOT TUBE,1,HAS CAUSE,280
19790807029669I,LOST DIRECTIONAL CONTROL,LANDING,1,TIME PERIOD,280
19800620022039A,LOST DIRECTIONAL CONTROL,VEERED OFF RUNWAY INTO TREES,1,HAS CAUSE,405
19790807029669I,ILLEGAL SOLO,PROBLEM,1,INSTANCE OF,280
19790823023209I,BRAKE DISC PADS,TOTALLY WORN,1,INSTANCE OF,281
19790813023739A,AIRCRAFT REFUELED,A BARREL,1,USED BY,282
19790813023739A,NO FILTER USED,ENGINE FAILED,1,HAS CAUSE,282
19790728024469A,NO OIL FOUND AT WRECK SIGHT,WRECK SIGHT,1,LOCATION,283
19790728024469A,IMPACT FORCES,HOLE,1,HAS CAUSE,283
19800604051679I,RAN OUT OF GAS,1.2 HOURS,1,HAS CAUSE,381
19790817031829I,FUEL GAUGES,INCORRECTLY,1,READ,285
19790705018829I,FAILED TO DRAIN WING SUMPS,PREFLIGHT,1,TIME PERIOD,286
19790816031569I,SHUTTING ENGINE DOWN,FLUCTUATION AND GRADUAL LOSS OF OIL PRESSURE,1,FOLLOWED BY,287
19790816031569I,LOOSE OIL FILLER CAP,LOOSE OIL FILLER CAP,1,PART OF,287
19790729018879A,NOSE GEAR COLLAPSED ON LANDING ROLL,COLLAPSED,1,HAS EFFECT,290
19790729018879A,LANDING GEAR,COLLAPSED,1,HAS EFFECT,290
19800118015029I,LANDING GEAR,FERRY,1,INSTANCE OF,342
19790829023019A,FLIPPED OVER,LANDED,1,HAS EFFECT,291
19790820029909A,CABIN DOOR,PILOT,1,OPENED BY,293
19790820029909A,CABIN DOOR,TAKEOFF ROLL,1,EVENT DISTANCE,293
19790712020439I,NOSE GEAR TORQUE LINK,APEX PIN,1,PART OF,296
19790712020439I,APEX PIN,NOT INSTALLED,1,INSTALLED,296
19790716019189I,AIRSTAIR DOOR,TAKEOFF,1,EVENT DISTANCE,297
19790716019189I,AIRSTAIR DOOR,DOOR CAME OPEN,1,HAS EFFECT,297
19790716019189I,DOOR,TAKEOFF,1,HAS CAUSE,297
19790716019189I,DOOR,LANDING,1,EVENT DISTANCE,297
19790716019189I,DOOR,DRUG ON RUNWAY,1,HAS EFFECT,297
19790716019189I,DOOR,TEARING LOOSE FROM AIRCRAFT,1,HAS EFFECT,297
19790918023659I,PILOT OWNER,NOSE GEAR DOOR RETRACT RODS,1,USED BY,299
19790918023659I,NOSE GEAR DOOR RETRACT RODS,JAMMING THE NOSE GEAR,1,HAS EFFECT,299
19790927050049I,PILOT REPORTED UNSAFE GEAR INDICATION,LANDED WITHOUT INCIDENT,1,HAS EFFECT,300
19790927050049I,GEAR LIGHT,,1,SELECTED TO THE DIM POSITION,300
19790929049639I,SELECTOR SWITCH,FULL DOWN POSITION,1,FOUND NOT IN,302
19791030053329I,EMERGENCY GEAR SYSTEM,PILOT,1,MISUSED BY,307
19791108054919I,COCKPIT DOOR,ROTATION,1,PARTIALLY OPENED AT,308
19791108054919I,MAIN GEAR,COCKPIT DOOR,1,DAMAGED,308
19790916031359A,FOUND WATER,FUEL SYSTEM,1,HAS EFFECT,309
19791102034159A,180 DEGREE TURN,ENGINE FAILED,1,HAS CAUSE,311
19791103056779I,PRIMER,UNLOCKED,1,INSTANCE OF,312
19791014052729I,PRIMER,OUT,1,UNLOCKED,320
19791103056779I,MIXTURE,FULL RICH,1,INSTANCE OF,312
19791103056779I,CARB HEAT,ON,1,INSTANCE OF,312
19791029027649A,SEAT,SLID BACK,1,HAS EFFECT,316
19800225005279A,SEAT,BACKWARDS,1,SLID,368
19791029027649A,SLID BACK,TAKEOFF,1,FOLLOWED BY,316
19791116043249A,BROKEN EXHAUST PIPE,AIRLINE CAUGHT FIRE,1,HAS CAUSE,317
19791116043249A,AIRLINE CAUGHT FIRE,TRIED TO RETURN,1,HAS EFFECT,317
19791116043249A,TRIED TO RETURN,EXPLODED ON FINAL,1,FOLLOWED BY,317
19791116043249A,EXPLODED ON FINAL,,1,EVENT DISTANCE,317
19791015052549I,MISSING FUEL CAP,FUEL STARVATION,1,CAUSE OF,321
19791222048669I,LAND GEAR,UNSAFE NOSE GEAR INDICATION,1,HAS EFFECT,322
19791222048669I,UNSAFE NOSE GEAR INDICATION,MALFUNCTION,1,HAS CAUSE,322
19791129033509A,HELICOPTER ROLLED OVER,TRAILER,1,LOCATION,324
19791219034489A,LIGHT SLING LOAD,WIND,1,HAS CAUSE,325
19791219034489A,HARD AUTOROTATE LANDING,MADE,1,HAS EFFECT,325
19791126034419A,CFI,STUDENT,1,USED BY,326
19791218033279A,ENGINE FAILED ON TAKEOFF,WATER IN FUEL,1,HAS CAUSE,328
19791216046619I,AUTO THROTTLE SYSTEM,CREW,1,USED BY,331
19791216046619I,AUTO THROTTLE SYSTEM,LOST POWER,1,HAS CAUSE,331
19791216046619I,CREW,FLAMEOUT,1,ASSUMED,331
19800309042889I,CREW,ENGINES,1,STARTED,363
19800309042889I,CREW,TAXI,1,BEGAN,363
