question_id,method_type,question,ground_truth,predicted_answer,bleu_score,meteor_score,rouge_l_f1,rouge_1_f1,rouge_2_f1,semantic_similarity,exact_match,method
action_011,graphrag,What action could be taken when: #2 rocker cover gasket is leaking?,REPLACED GASKET W/ NEW.,"Remove and replace the #2 rocker cover gasket, and inspect the surrounding area for any additional signs of wear or damage that could contribute to the leak. Ensure the gasket is properly seated and torqued to manufacturer specifications.",0.0,0.0,0.09523809523809525,0.09523809523809525,0.0,0.05555555555555555,False,kg_phi-4-14b_kg_gpt-4o300
action_012,vanilla,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,"Inspect the oil seals and gaskets on the top of the case halves for wear or damage, and replace them if necessary. Additionally, check the oil level and pressure to ensure they are within specified limits.",0.0,0.0,0.048780487804878044,0.048780487804878044,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_012,textchunkrag,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,"Secure the oil cap properly and inspect it for damage. If damaged, replace the oil cap. Additionally, inspect the engine case halves and surrounding seals for any signs of wear or damage that could contribute to oil seepage. Replace any compromised seals or gaskets as necessary. Conduct a thorough leak check after securing and replacing components.",0.0,0.0,0.06557377049180328,0.06557377049180328,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_012,graphrag,What action could be taken when: oil seeping from top of case halves?,CLEANED & SEALED LEAKING BOLT HOLE.,"Inspect and secure the oil caps on the engine case halves. If the caps are found to be loose or improperly sealed, replace any damaged seals or gaskets and ensure the caps are tightened to the manufacturer's specifications. Additionally, check for any signs of oil leaks around the case halves and address any identified issues.",0.0,0.0,0.06557377049180328,0.06557377049180328,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_013,vanilla,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,"Inspect the #4 cylinder for potential issues such as valve leakage, piston ring wear, or head gasket failure. If necessary, perform a borescope inspection, conduct a leak-down test, and replace or repair components as required to restore proper compression.",0.0,0.0,0.08695652173913045,0.08695652173913045,0.0,0.046511627906976744,False,kg_phi-4-14b_kg_gpt-4o300
action_013,textchunkrag,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,"Replace the #4 cylinder head gasket and inspect the cylinder head and piston for damage. Perform a borescope inspection of the cylinder to assess the extent of wear or damage. Additionally, inspect and replace the spark plug if fouled, and check the scavenge hose for integrity. Conduct a complete engine compression test post-repair to ensure all cylinders are within specifications.",0.0,0.0,0.02985074626865672,0.02985074626865672,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_013,graphrag,What action could be taken when: #4 cyl compression test was 35/80?,STAKED VALVES - NO CHANGE IN COMPRESSION.,"Inspect and replace the spark plugs in cylinder #4, and conduct a thorough inspection of the cylinder head and valve train for potential damage or wear, such as burnt valves or seats, which may be causing the low compression. Additionally, check for any signs of scoring or damage in the cylinder bore and piston rings.",0.0,0.0,0.06557377049180327,0.09836065573770492,0.0,0.125,False,kg_phi-4-14b_kg_gpt-4o300
action_014,vanilla,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I","Replace the rear right-hand engine baffle mount bracket with a new one, ensuring all rivets are properly installed and torqued to the manufacturer's specifications. Conduct a thorough inspection of the surrounding area for any additional damage or wear.",0.0,0.0,0.0816326530612245,0.12244897959183673,0.0,0.04444444444444444,False,kg_phi-4-14b_kg_gpt-4o300
action_014,textchunkrag,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I","Inspect and replace the sheared rivets on the rear right-hand engine baffle mount bracket. Additionally, inspect the surrounding area for any signs of corrosion or fatigue and address any related issues found.",0.0,0.0,0.09523809523809523,0.09523809523809523,0.05,0.05555555555555555,False,kg_phi-4-14b_kg_gpt-4o300
action_014,graphrag,What action could be taken when: rear r/h engine baffle mount bracket rivets sheared?,"DRILLED OUT SHEARED RIVET, INSTALLED NEW, REPAIR DONE I","Inspect and replace the rear right engine baffle mount bracket rivets. Additionally, inspect the surrounding bracket and mounting area for signs of corrosion or structural damage, and address any issues found.",0.0,0.0,0.049999999999999996,0.049999999999999996,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_015,vanilla,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,"Inspect and replace the #2 and #4 rocker covers, ensuring proper gasket installation and torque specifications are met. Check for any underlying issues such as surface damage or misalignment that may have caused the leak.",0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_015,textchunkrag,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,Inspect and replace the gaskets on the #2 and #4 rocker covers. Ensure that all bolts are torqued to the manufacturer's specifications and check for any signs of damage or warping on the rocker covers themselves. Clean the mating surfaces thoroughly before installing new gaskets.,0.0,0.0,0.08163265306122448,0.08163265306122448,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_015,graphrag,What action could be taken when: #2 & 4 rocker covers are leaking?,REMOVED & REPLACED GASKET.,"Inspect and replace the gaskets on the #2 and #4 rocker covers. Additionally, check for any signs of oil leaks or improper sealing that may have contributed to the issue. Ensure all caps and covers are secured properly after replacement.",0.0,0.0,0.09302325581395349,0.09302325581395349,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_016,vanilla,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,"Replace the front and left-hand engine baffle with a new or serviceable part, ensuring proper alignment and secure fastening according to the manufacturer's maintenance manual. Conduct a thorough inspection of adjacent components for any signs of damage or wear.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_016,textchunkrag,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,"Inspect and replace the front and left-hand engine baffle. Additionally, inspect the surrounding areas for any related issues such as loose fasteners or cracked cowl ribs, and address these as necessary to prevent recurrence.",0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_016,graphrag,What action could be taken when: front & l/h engine baffle cracked?,STOP DRILLED CRACK.,"Inspect and replace the front and left-hand engine baffle. Ensure all attachment points are properly secured and fastened. Additionally, conduct a thorough inspection of the engine compartment for any debris or foreign objects that could contribute to further damage.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_017,vanilla,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,"Inspect and replace the intake manifolds for cylinders #2 and #4, ensuring all gaskets and seals are properly installed and torqued to specifications. Conduct a leak test after replacement to confirm the issue is resolved.",0.0,0.0,0.15789473684210528,0.15789473684210528,0.0,0.0606060606060606,False,kg_phi-4-14b_kg_gpt-4o300
action_017,textchunkrag,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,"Inspect and replace the intake manifold gaskets for cylinders #2 and #4. Additionally, check for any associated damage or misalignment in the intake manifold and ensure all fasteners are properly torqued.",0.0,0.0,0.17647058823529413,0.17647058823529413,0.0,0.07142857142857142,False,kg_phi-4-14b_kg_gpt-4o300
action_017,graphrag,What action could be taken when: cyl #2 & 4 intakes are leaking?,REPLACED INTAKE GASKETS.,"Inspect and replace the intake gaskets for cylinders #2 and #4. Additionally, check for any related issues such as collapsed intake components or misaligned parts that could contribute to the leakage.",0.0,0.0,0.17647058823529413,0.17647058823529413,0.0625,0.06666666666666667,False,kg_phi-4-14b_kg_gpt-4o300
action_018,vanilla,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,"Inspect the entire baffling system for additional damage, remove and replace the cracked baffle, and perform a non-destructive test on adjacent baffles to ensure integrity. Update maintenance records accordingly.",0.0,0.0,0.10810810810810811,0.10810810810810811,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_018,textchunkrag,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,Replace the cracked #3 baffle. Inspect adjacent baffles and surrounding components for additional damage or stress. Conduct a thorough inspection of the affected area to ensure no further structural integrity issues are present. Document the findings and actions taken in the maintenance records.,0.004286566854494811,0.0,0.12,0.16,0.0,0.13043478260869565,False,kg_phi-4-14b_kg_gpt-4o300
action_018,graphrag,What action could be taken when: #3 baffle cracked?,STOP DRILLED CRACK IN #3 ENG BAFFLE.,Inspect and replace the #3 baffle. Ensure adjacent components are checked for related damage or stress.,0.012300686288463768,0.0,0.17391304347826086,0.17391304347826086,0.0,0.17391304347826086,False,kg_phi-4-14b_kg_gpt-4o300
action_019,vanilla,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,"Inspect the engine compartment to locate the missing baffle plug, retrieve it from the engine or surrounding area, and reinstall it securely in its designated position. Conduct a thorough inspection of the engine for any additional damage or foreign object debris (FOD) that may have caused the baffle plug to become dislodged. Perform a functional check of the engine and related systems to ensure no further issues are present before returning the aircraft to service. Document the maintenance action in the aircraft's maintenance records.",0.0,0.0,0.02298850574712644,0.02298850574712644,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_019,textchunkrag,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,"Inspect the engine compartment to locate and retrieve the missing baffle plug. Once located, inspect the baffle plug and its associated components for damage or wear. If the baffle plug is damaged, replace it with a new one. If undamaged, reinstall it securely in its designated position. Conduct a thorough inspection of the engine compartment to ensure no other components are missing or damaged. Document the inspection and any actions taken in the maintenance records.",0.0,0.0,0.025974025974025976,0.025974025974025976,0.0,0.03773584905660377,False,kg_phi-4-14b_kg_gpt-4o300
action_019,graphrag,What action could be taken when: baffle plug missing?,INSTALLED PLUG.,"Inspect the engine compartment for the missing baffle plug and replace it immediately to prevent potential issues such as water ingress or ice formation in fuel lines, which could lead to engine stoppage. Ensure all related components are secure and functioning properly.",0.0,0.0,0.04545454545454545,0.04545454545454545,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_020,vanilla,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,"Perform an immediate shutdown and secure the aircraft. Conduct a thorough inspection of the engine, focusing on fuel supply, ignition system, and starter components. Document findings and perform necessary repairs or replacements before attempting a restart. Coordinate with maintenance control for further diagnostics and clearance.",0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.041666666666666664,False,kg_phi-4-14b_kg_gpt-4o300
action_020,textchunkrag,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,"Inspect and replace the high-pressure fuel pump if necessary, ensure the fuel blower intake cover is removed, and check for water contamination in the fuel system. Drain and replace any contaminated fuel, and inspect the fuel system for rust or debris. Verify the integrity of the fuel tank and associated components.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_020,graphrag,"What action could be taken when: while taxiing, engine quit & could not restart?",STARTED A/C SEVERAL TIMES USING NORMAL PROCEDURES. PERF,"Inspect and replace the fuel filters and check for water contamination in the fuel system. Additionally, ensure that the high-pressure fuel pump is turned off during taxiing to prevent fuel accumulation and ignition risks.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_021,vanilla,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,"Inspect the intake duct for damage or wear, replace or repair any damaged components, and verify the integrity of all seals and fasteners. Conduct a pressure test to ensure the leak is resolved.",0.0,0.0,0.054054054054054064,0.10810810810810813,0.0,0.0588235294117647,False,kg_phi-4-14b_kg_gpt-4o300
action_021,textchunkrag,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,Inspect and replace the intake manifold gaskets or seals. Check for any cracks or damage in the intake manifold itself and repair or replace as necessary. Ensure all connections are secure and properly torqued.,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.06451612903225806,False,kg_phi-4-14b_kg_gpt-4o300
action_021,graphrag,What action could be taken when: #1 intake leaking?,REMOVED & REPLACED INTAKE GASKET.,"Inspect and replace the intake duct seals or gaskets to address the intake leak. Additionally, check for any obstructions or debris in the intake area that may contribute to the leak.",0.0,0.0,0.1714285714285714,0.1714285714285714,0.0,0.07142857142857142,False,kg_phi-4-14b_kg_gpt-4o300
action_022,vanilla,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,"Perform a detailed inspection of the engine's starting system, including the starter motor, battery, and associated wiring, to identify and rectify any faults or malfunctions.",0.0,0.0,0.06666666666666668,0.13333333333333336,0.0,0.07142857142857142,False,kg_phi-4-14b_kg_gpt-4o300
action_022,textchunkrag,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,"Action: Inspect and test the fuel system for water contamination, verify the installation of the engine-driven fuel pump, check the spark plugs for tolerance and ensure the primer is locked, and inspect the battery and associated wiring for shorts or damage. Additionally, review and comply with all applicable advisory circulars and maintenance directives.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_022,graphrag,What action could be taken when: engine did not start?,STARTED A/C NORMALLY.,"Inspect and replace the gascolator and fuel filters to remove any water contamination from the fuel system. Additionally, ensure the fuel selector is correctly set and check for any ice in the fuel lines.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_023,vanilla,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,"1. Conduct a thorough inspection of the #2 intake on the right-hand engine to identify the source of the leak.
2. Replace or repair any damaged components, such as seals, gaskets, or intake ducts, as necessary.
3. Perform a pressure test to ensure the integrity of the repair.
4. Document the maintenance action in the aircraft maintenance log.",0.0,0.0,0.0625,0.0625,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_023,textchunkrag,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,"Inspect and replace the #2 intake duct and seals on the right-hand engine to address the leak. Additionally, inspect the engine inlet cover and ensure it is properly secured to prevent ingestion. Check for any loose or missing components that could contribute to the leak, such as the oil cap, and secure or replace as necessary.",0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_023,graphrag,What action could be taken when: #2 intake on r/h engine leaking?,REMOVED & REPLACED W/ NEW GASKET.,"Inspect and replace the #2 intake manifold gasket on the right-hand engine to address the leak. Additionally, check for any associated damage or wear on the intake components and ensure the integrity of the sealing surfaces.",0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_024,vanilla,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,"Replace the left-hand engine #3 rocker shaft plug with a new one, following the manufacturer's maintenance manual and procedures. Inspect the surrounding area for additional wear or damage.",0.0,0.0,0.125,0.125,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_024,textchunkrag,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,"Replace the left-hand engine #3 rocker shaft plug with a new one and inspect the surrounding components for wear or damage. Conduct a thorough inspection of the engine for any additional signs of wear or damage, such as checking the spark plugs and oil system for issues that could contribute to the problem.",0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_024,graphrag,What action could be taken when: l/h engine #3 rocker shaft plug worn?,REPLACED PLUGS.,Replace the l/h engine #3 rocker shaft plug. Inspect the surrounding components for wear and ensure proper installation to prevent future issues.,0.0,0.0,0.16,0.16,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_025,vanilla,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,"Replace the cracked baffle bracket on the #3 cylinder with a new, manufacturer-approved part, and inspect the surrounding components for any additional damage or wear. Perform a leak check and a compression test on the #3 cylinder after installation to ensure proper operation. Update the maintenance log accordingly.",0.0,0.0,0.03508771929824561,0.07017543859649122,0.0,0.0425531914893617,False,kg_phi-4-14b_kg_gpt-4o300
action_025,textchunkrag,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,"Remove and replace the cracked baffle bracket on the #3 cylinder. Inspect the surrounding area for additional damage or wear, and ensure all related components are secure and free from cracks or excessive wear. Conduct a thorough engine inspection to identify any other potential issues, especially considering the history of rough engine operation and related maintenance records.",0.0,0.0,0.061538461538461535,0.0923076923076923,0.0,0.03508771929824561,False,kg_phi-4-14b_kg_gpt-4o300
action_025,graphrag,What action could be taken when: baffle bracket cracked on #3 cylinder?,REMOVED BAFFLE SECTION & OIL PRESSURE LINE. REPLACED BR,"Inspect and replace the baffle bracket on #3 cylinder. Additionally, inspect the associated components for potential damage or wear that could have contributed to the cracking.",0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0625,False,kg_phi-4-14b_kg_gpt-4o300
action_026,vanilla,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,"Inspect the middle and right-hand engine cowls for any additional damage or wear. Remove the old chafe tape, clean the surfaces thoroughly to remove any debris or residue, and apply new chafe tape, ensuring it is securely adhered and covers all necessary areas to protect against abrasion. Document the maintenance action in the aircraft maintenance log.",0.0,0.0,0.09523809523809525,0.09523809523809525,0.03278688524590164,0.04,False,kg_phi-4-14b_kg_gpt-4o300
action_026,textchunkrag,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,"Inspect and replace the chafe tape on both the middle and right-hand engine cowl. Additionally, inspect the DZUS fasteners and cowl ribs for any signs of wear or damage, and secure or replace as necessary to prevent further separation or loose components.",0.0,0.0,0.16326530612244897,0.16326530612244897,0.0425531914893617,0.15000000000000002,False,kg_phi-4-14b_kg_gpt-4o300
action_026,graphrag,What action could be taken when: middle & r/h engine cowl need new chafe tape?,REMOVED & REPLACED CHAFE TAPE AS NEEDED.,"Inspect and replace the chafe tape on the middle and right-hand engine cowl. Additionally, inspect the DZUS fasteners and cowl ribs for any signs of looseness or damage, and secure or replace them as necessary to prevent future separation or damage.",0.0,0.0,0.16666666666666666,0.16666666666666666,0.04347826086956522,0.15384615384615383,False,kg_phi-4-14b_kg_gpt-4o300
action_027,vanilla,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.","Remove the loose aft seal from the left-hand engine #3 baffle, inspect the seal and baffle for damage or wear, replace the seal if necessary, ensure proper alignment and fitment, and reinstall the seal securely. Perform a leak test to confirm integrity.",0.004392487796991638,0.0,0.12244897959183673,0.16326530612244897,0.0425531914893617,0.10256410256410256,False,kg_phi-4-14b_kg_gpt-4o300
action_027,textchunkrag,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.","Inspect and tighten the aft seal of the left-hand engine #3 baffle. If the seal is damaged or worn, replace it. Verify all related fasteners and components for proper installation and security. Conduct a functional check to ensure no leaks or abnormal noises are present.",0.004089349842971759,0.0,0.11538461538461539,0.15384615384615383,0.039999999999999994,0.044444444444444446,False,kg_phi-4-14b_kg_gpt-4o300
action_027,graphrag,What action could be taken when: l/h eng #3 baffle (aft) seal loose?,"SECURED #3 BAFFLE SEAL, L/H.","Inspect and secure the left-hand engine #3 baffle (aft) seal. If necessary, replace the seal to ensure it is properly fastened and free from leaks.",0.007575731225158965,0.0,0.25,0.25,0.06666666666666667,0.13793103448275862,False,kg_phi-4-14b_kg_gpt-4o300
action_028,vanilla,What action could be taken when: muffler missing nut?,REPLACED NUT.,"Inspect the muffler assembly for any signs of damage or misalignment. If no damage is found, replace the missing nut with a new one that matches the specifications. Torque the nut to the manufacturer's recommended value. Conduct a functional check to ensure proper operation. Document the maintenance action in the aircraft's maintenance records.",0.0,0.0,0.07017543859649122,0.07017543859649122,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_028,textchunkrag,What action could be taken when: muffler missing nut?,REPLACED NUT.,"Inspect the muffler assembly to locate the missing nut. Secure the muffler with a new nut and cotter pin, ensuring proper torque specifications are met. Conduct a functional check to confirm the muffler is securely fastened and there are no leaks or abnormal noises.",0.0,0.0,0.04347826086956522,0.04347826086956522,0.0,0.05405405405405405,False,kg_phi-4-14b_kg_gpt-4o300
action_028,graphrag,What action could be taken when: muffler missing nut?,REPLACED NUT.,"Inspect and secure the muffler assembly, ensuring all nuts and fasteners are properly torqued and in place. Replace any missing or damaged components as necessary.",0.0,0.0,0.07407407407407407,0.14814814814814814,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_029,vanilla,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,"Perform a detailed inspection of the engine's fuel system, ignition system, and electrical components. Document findings and replace any faulty parts as necessary. Conduct a ground and flight test to verify proper engine operation at idle and full power. Update maintenance records accordingly.",0.0,0.0,0.10909090909090909,0.10909090909090909,0.0,0.08333333333333333,False,kg_phi-4-14b_kg_gpt-4o300
action_029,textchunkrag,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,Inspect and clean the carburetor float bowl for water contamination. Replace the fuel cap to prevent future fuel starvation. Verify the integrity of the fuel selector valve to ensure it is not selecting an empty tank. Conduct a thorough check of the engine's fuel system for any leaks or blockages. Test the engine at idle and full throttle to confirm proper operation.,0.0,0.0,0.08108108108108109,0.08108108108108109,0.0,0.06779661016949151,False,kg_phi-4-14b_kg_gpt-4o300
action_029,graphrag,"What action could be taken when: power at idle, engine quit. restarted & tested idle w/ full?",RAN UP A/C ENGINE. ADJUSTED IDLE SPEED. IDLE MIXTURE CH,"Inspect and clean the fuel system, including the gascolator and fuel lines, to remove any water contamination. Replace the fuel filters and ensure all fuel caps are properly secured to prevent future water ingress.",0.0,0.0,0.0,0.0,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
action_030,vanilla,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,"Replace the left-hand side baffle with a new, approved part, following the manufacturer's maintenance manual and relevant airworthiness directives. Conduct a thorough inspection of surrounding components for any additional damage or wear.",0.0,0.0,0.19047619047619047,0.19047619047619047,0.05,0.10256410256410256,False,kg_phi-4-14b_kg_gpt-4o300
action_030,textchunkrag,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,"Inspect the l/h side baffle for extent of damage and replace the cracked baffle. Additionally, inspect adjacent components for any related damage or loose fasteners, and address as necessary.",0.0,0.0,0.2105263157894737,0.2631578947368421,0.16666666666666663,0.24242424242424243,False,kg_phi-4-14b_kg_gpt-4o300
action_030,graphrag,What action could be taken when: l/h side baffle is cracked?,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,Replace the left-hand side baffle. Inspect adjacent components for further damage.,0.0,0.0,0.3,0.3,0.1111111111111111,0.10526315789473685,False,kg_phi-4-14b_kg_gpt-4o300
action_031,vanilla,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,"Remove the cylinder #4 rocker cover, inspect the gasket and mating surfaces for damage or debris, clean the surfaces, replace the gasket with a new one, and reinstall the rocker cover, ensuring proper torque specifications are met.",0.0,0.0,0.19047619047619047,0.2380952380952381,0.049999999999999996,0.05714285714285715,False,kg_phi-4-14b_kg_gpt-4o300
action_031,textchunkrag,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,Remove and replace the cylinder #4 rocker cover gasket. Inspect the rocker cover and cylinder head surface for any damage or warping that may have contributed to the leak. Ensure the new gasket is properly seated and torqued to specifications. Check for any other related issues such as oil leaks or loose caps that could affect engine performance.,0.0,0.0,0.15873015873015872,0.15873015873015872,0.06557377049180328,0.11764705882352941,False,kg_phi-4-14b_kg_gpt-4o300
action_031,graphrag,What action could be taken when: cyl #4 rocker cover gasket leaking?,REMOVED & REPLACED ROCKER COVER GASKET.,"Remove and replace the cylinder #4 rocker cover gasket. Inspect the surrounding area for any additional signs of oil leakage or damage, and ensure all gasket surfaces are clean and free of debris before installation.",0.0,0.0,0.25,0.25,0.10526315789473684,0.16216216216216214,False,kg_phi-4-14b_kg_gpt-4o300
action_032,vanilla,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,"Remove the right-hand baffle plug and replace it with a new, properly inspected and certified baffle plug, ensuring all seals and gaskets are intact and correctly positioned. Perform a leak check and verify the installation according to the aircraft maintenance manual and applicable regulations.",0.0,0.0,0.12244897959183675,0.163265306122449,0.04255319148936171,0.05128205128205128,False,kg_phi-4-14b_kg_gpt-4o300
action_032,textchunkrag,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,"Replace the right-hand baffle plug with a new one, ensuring it is properly seated and secured. Inspect surrounding components for any additional damage or wear that may have contributed to the plug's failure.",0.0,0.0,0.10256410256410256,0.15384615384615383,0.05405405405405406,0.1111111111111111,False,kg_phi-4-14b_kg_gpt-4o300
action_032,graphrag,What action could be taken when: r/h baffle plug needs to be replaced?,INSTALLED NEW BAFFLE PLUG.,"Replace the right-hand (r/h) baffle plug with a new one, ensuring it is properly seated and secured to prevent any potential contamination or blockage in the fuel system.",0.0,0.0,0.11764705882352941,0.17647058823529416,0.0625,0.125,False,kg_phi-4-14b_kg_gpt-4o300
action_033,vanilla,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,"Replace the left-hand (l/h) cooling baffle connecting rod with a new, manufacturer-approved part, ensuring all fittings and connections are secure and torqued to the specified values. Conduct a thorough inspection of adjacent components for any signs of damage or wear. Update the maintenance log with details of the replacement and inspection.",0.0,0.0,0.06557377049180328,0.16393442622950818,0.06779661016949153,0.12,False,kg_phi-4-14b_kg_gpt-4o300
action_033,textchunkrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,"Inspect and replace the left-hand cooling baffle connecting rod. Additionally, inspect adjacent components for any signs of damage or wear that may have contributed to the failure.",0.0,0.0,0.1142857142857143,0.2285714285714286,0.12121212121212122,0.125,False,kg_phi-4-14b_kg_gpt-4o300
action_033,graphrag,What action could be taken when: l/h cooling baffle connecting rod broken?,INSTALLED NEW CONNECTING ROD ON COOLING BAFFLE.,"Replace the left-hand cooling baffle connecting rod. Inspect adjacent components for damage or wear, and ensure proper alignment and torque specifications during reinstallation.",0.0,0.0,0.12903225806451613,0.25806451612903225,0.13793103448275862,0.13793103448275862,False,kg_phi-4-14b_kg_gpt-4o300
action_034,vanilla,What action could be taken when: #4 cyl has no compression?,"INSTALLED NEW GASKET, LEAK CK GOOD.","Perform a compression test on all cylinders to confirm the issue. If #4 cylinder still shows no compression, inspect the cylinder head for cracks, check the piston and rings for damage, and examine the valves and valve seats for proper seating and damage. Replace any faulty components as necessary and reassemble the engine. Conduct a leak-down test to verify repairs before returning the engine to service.",0.0,0.0,0.027397260273972605,0.027397260273972605,0.0,0.0,False,kg_phi-4-14b_kg_gpt-4o300
