c5_sources,entity1,entity2,weight,relations,rows
19790318009019I,PRECAUTIONARY LANDING,LOW OVERCASE,1,HAS CAUSE,200
19790318009019I,PRECAUTIONARY LANDING,INSTRUMENT LIGHT INOPERATIVE,1,HAS CAUSE,200
19780616046119I,CARBURETOR HEAT,OPEN,1,PART OF,105
19780616046119I,OVER RICH MIXTURE,CARBURETOR HEAT,1,HAS CAUSE,105
19780619046649I,CONTROL PROBLEMS,PILOT RETURNED,1,HAS CAUSE,107
19780619046649I,INBOARD END OF AILERON PUSH ROD,CONTROL PROBLEMS,1,INSTANCE OF,107
19780622016229A,ROPE,GLIDER WHEEL BRACKET,1,HAS EFFECT,108
19780429007189A,OIL PR,ZERO,1,DROPPED TO,109
19780429007189A,IL CAP,ENG,1,NOT SECURED,109
19780623018469A,LOOSE BATTERY POST,LOSS OF ALTERNATOR,1,HAS CAUSE,110
19780623018469A,LOSS OF ALTERNATOR,EXCITING CURRENT,1,HAS EFFECT,110
19780607020299A,TKOF ABORTED,BECAME AIRBORNE,1,HAS CAUSE,112
19780603041639I,REAR CABIN ENTRY DOOR,FLIGHT,2,CLOSED;OPEN,113
19780607016509A,R SKID TIEDOWN,TRAILER,1,MAINTAINED BY,115
19780623036259I,SMOKE AND FUMES,GRASS AND DIRT IN ENGINE COMPARTMENT,1,HAS CAUSE,116
19780623036259I,SMOKE AND FUMES,COCKPIT,1,LOCATION,116
19780623036419I,OIL CAP,NOTING OIL ON WINDSHIELD,1,HAS EFFECT,117
19790807029619I,OIL CAP,OIL STREAMING,1,HAS EFFECT,276
19790813030889I,OIL CAP,LOW OIL PRESSURE,1,HAS EFFECT,278
19800128019789I,OIL CAP,IN FLIGHT,1,EVENT DISTANCE,349
19780624034629I,ENGINE STARTED AGAIN,SWITCHING TANK,1,HAS CAUSE,118
19780624034629I,VENT,MUD DAUBERS,1,STOPPED UP BY,118
19780625035919I,GASCOLATOR BOWL,WATER,1,LOCATION,119
19780625035919I,GASCOLATOR BOWL,FOREIGN MATERIAL,1,HAS EFFECT,119
19780625035779I,FUEL SELECTOR MOVED BY A PASSENGER,LOADING,1,TIME PERIOD,120
19780812020899A,MUD DOBBER(WASP)NEST,FUEL VENT LINE,1,INSTANCE OF,122
19780712023399A,NO NARRATIVE,TEXT,1,INSTANCE OF,123
19780810035619A,LOW OIL STATE.LNDD,FLOODED ALFALFA FIELD,1,LOCATION,124
19780820049069I,LOSS OF ENGINE POWER,TAKEOFF,1,HAS CAUSE,125
19780805024609A,MIXTURE CONTROL,PLT,1,MOVED BY,126
19780805024609A,MIXTURE CONTROL,MOVED TO CUT OFF POSITION,1,ACTION,126
19780805024609A,MIXTURE CONTROL,WHILEEMPTING TO LEAN MIXTURE,1,ACTION,126
19780822026439A,SEAT RETAINERS,MISSING,1,HAS EFFECT,128
19780629034269I,RADIO FAILURE,ATC,1,HAS CAUSE,130
19780725039589I,55 GAL DRUM,REFUELED,1,PART OF,131
19780708043109I,STUDENT PILOT,PILOT,1,USED BY,132
19790622017199I,STUDENT PILOT,ENGINE,1,USED BY,256
19790817031829I,STUDENT PILOT,ZA ZG,1,RAN OUT OF GAS,285
19790817031829I,STUDENT PILOT,1 HOUR,1,TIME PERIOD,285
19791023031609A,STUDENT PILOT,1ST LANDING APPROCH,1,MISSED,319
19780708043109I,OVERSHOT,AIRPORT LANDING,1,HAS EFFECT,132
19780723038809I,FUEL DRAIN,FUEL,1,RUNNING,133
19780808049829I,LOOSE WHEEL FAIRING,RAN OFF SIDE OF RUNWAY,1,HAS CAUSE,135
19780808049829I,TIRE,WHEEL FAIRING,1,PART OF,135
19780809049919I,LEFT GEAR,ROLL OUT,1,HAS CAUSE,136
19780809049919I,HYDRAULIC SYSTEM,LOW ON FLUID,1,HAS EFFECT,136
19780811037539I,DRAINED WATER FROM FUEL TANK,FORCED LANDING,1,HAS EFFECT,137
19780831038519I,CREW,COWLING LOOSE,1,NOTICED,140
19791216046619I,CREW,FLAMEOUT,1,ASSUMED,331
19800309042889I,CREW,ENGINES,1,STARTED,363
19800309042889I,CREW,TAXI,1,BEGAN,363
19800309042889I,CREW,LOCATION,1,BEING REFUELED,363
19800309042889I,CREW,FUEL TRUCK,1,RAN INTO,363
19780901016759I,NOSE GEAR STRUT,DEFLATED,1,HAS CAUSE,141
19780907018599I,WING FLOATS,DAMAGED ON LANDING,1,HAS CAUSE,143
19780907018599I,NOSE GAR DOOR LINKAGE,HAD BROKEN,1,HAS CAUSE,143
19780907018599I,SHARP TURN,BROKEN,1,HAS CAUSE,143
19780920018899I,EXHAUST TUNNELS,HAS EFFECT,1,DAMAGED,145
19781102023729I,STRUCK,DITCH,1,HAS CAUSE,148
19781102023729I,STRUCK,NIGHT,1,TIME PERIOD,148
19781102023729I,STRUCK,WITHOUT TAXI LIGHT,1,CONDITION,148
19781102023729I,BATTERY,TOO WEAK,1,TIME PERIOD,148
19781102023729I,BATTERY,GENERATOR FAILURE,1,HAS CAUSE,148
19781230020029I,BATTERY,BAD,1,KNOWN TO BE,167
19780921019829I,NOSE WHEEL STEERING,WINGTIP HIT HANGAR,1,HAS EFFECT,149
19800229004169A,NOSE WHEEL STEERING,TURNING FINAL,1,INSTANCE OF,369
19780921019829I,WINGTIP,CAUGHT ON FIRE,1,HAS EFFECT,149
19780921019829I,HANGAR,MAINTENANCE HANGAR,1,LOCATION,149
19780925018069I,ENGINE SHUTDOWN,SMOKE,1,HAS CAUSE,150
19780925018069I,ENGINE SHUTDOWN,NACELLE,1,LOCATION,150
19780903028619A,EXCESSIVE WATER,FUEL,1,HAS EFFECT,151
19780908034669A,GENERATOR SHORTING,DAMAGE,1,HAS CAUSE,153
19800518014229A,DAMAGE,LEFT WING,1,INSTANCE OF,388
19781020041019A,NO 4 ROD ASY,ACFT,1,PART OF,154
19781021036569A,DMGD WING & AILERON DRG,LDG,1,INSTANCE OF,156
19781009029939I,ENGINE LOST POWER,LIFTOFF,1,HAS CAUSE,157
19781009029939I,ENGINE LOST POWER,TAKEOFF RUNWAY,1,EVENT DISTANCE,157
19781009029939I,ENGINE LOST POWER,LANDED GEAR UP,1,HAS EFFECT,157
19800403047119I,ENGINE LOST POWER,FUEL CONTAMINATION,1,HAS CAUSE,367
19800403047119I,ENGINE LOST POWER,EXCESSIVE AMOUNT OF WATER,1,HAS EFFECT,367
19800322006789A,FUEL LINES,ENGINE QUIT,1,HAS EFFECT,372
19800322006789A,FUEL LINES,PLANE CRASHED,1,HAS EFFECT,372
19781120025989I,SINGLE GENERATOR,OVERLOAD,1,HAS CAUSE,163
19781128024449I,WATER IN FUEL SYSTEM,FUEL STORAGE TANK,1,HAS CAUSE,164
19791015052549I,FUEL STARVATION,ENGINE QUIT,1,HAS CAUSE,321
19781230019999I,ONE ENGINE QUIT ON TAKEOFF,FUEL STARVATION,1,HAS CAUSE,166
19800604051679I,TIME PERIOD,1.2 HOURS,1,DURATION,381
19781230020029I,ENGINE FALURE,TOTAL ELECTRICAL FAILURE,1,FOLLOWED BY,167
19781230020029I,FUEL CONTROL UNIT,POOR CONDITION,1,HAS EFFECT,167
19790106001239I,ICY RAMP AND RUNWAY,,1,LOCATION,168
19790106001239I,PILOT FAILED TO RELEASE BRAKES,TIRES BLOWN ON LANDING,1,HAS CAUSE,168
19790107000829I,ENGINE FLAMED OUT,TAXI,1,HAS CAUSE,169
19790507025919I,BOOST PUMP,PILOT,1,USED BY,267
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND,MAINTENANCE EQUIPMENT,1,HAS CAUSE,172
19790116002119I,EMERGENCY LIFT-OFF AND GO AROUND,RUNWAY,1,LOCATION,172
19790123003659I,LEFT BRAKE,DISCOVERED,1,HAS EFFECT,173
19781205041369A,PLT SEL,ELEVATOR GUST LOCK,1,CERTIFICATED,177
19781205041369A,ELEVATOR GUST LOCK,CRPATH,1,LOCATION,177
19781205041369A,ELEVATOR GUST LOCK,EARLY PART OF,1,TIME PERIOD,177
19781205041369A,BREAK UP,ELEVATOR GUST LOCK,1,HAS CAUSE,177
19781119026389I,WHEEL,DITCH,1,HAS EFFECT,179
19800229004169A,WHEEL,LEFT,1,TURNED TO,369
19800229004169A,WHEEL,TOUCHDOWN,1,TURNED ON,369
19800410050199I,WHEEL,LANDING,1,INSTANCE OF,374
19781216025369I,LANDING GEAR SELECTOR,PROBLEM,1,INSTANCE OF,180
19781216025369I,GEAR COLLAPSED ON TAKEOFF,INADVERTENTLY LEFT UP POSITION,1,HAS CAUSE,180
19781216025369I,GEAR WARNING HORN,PROBLEM,1,INSTANCE OF,180
19790102000919I,RIGHT BRAKE MASTER CYLINDER,EMPTY,1,INSTANCE OF,181
19790102000919I,NOT SERVICED FOR 5 MONTHS,5 MONTHS,1,TIME PERIOD,181
19790127003859I,CONTAMINATION,LOCAL STORAGE TANK,1,SOURCE OF,182
19790127003859I,LOCAL STORAGE TANK,SOURCE,1,LOCATION,182
19781231044159A,HEAVY FROST,ACT,1,HAS EFFECT,183
19781207022839I,SNOW BLOWN,FROZE UP THE THROTTLE LINKAGE,1,HAS CAUSE,184
19781207022839I,SNOW BLOWN,THEN,1,TIME PERIOD,184
19781102039739A,GUST LOCK,R WING,1,INSTANCE OF,185
19781102039739A,GUST LOCK,SUB DMG,1,HAS EFFECT,185
19790216014249A,GUST LOCK,PILOT TOOK OFF,1,INSTANCE OF,228
19781215040349A,HOOK RELEASE ELECTRICAL PLUG,DISCONNECTED,1,INSTANCE OF,186
19781215040349A,LOAD,FROZEN,1,HAS EFFECT,186
19781117041969A,FROST,AIRCRAFT,1,HAS EFFECT,187
19790510009019A,FROST,MODERATE,1,HAS EFFECT,238
19781117041969A,TURBOCHARGERS,TKOF,1,NOT USED ON,187
19781129037719A,TR,3005,1,SET,188
19781129037719A,TR,2999,1,VICE,188
19781223039539A,GENERATOR CIRCUIT BREAKERS,OUT,1,INSTANCE OF,189
19781228040429A,ELT IMPACT SWITCH,INOP,1,INSTANCE OF,190
19790203005099I,RIGHT BRAKE,BRAKE WORN OUT,1,HAS CAUSE,191
19791002050939I,FUEL STRAINER,OPEN BOWL DRAIN,1,LOCATION,315
19791002050939I,FUEL STRAINER,RAN OUT OF FUEL,1,HAS CAUSE,315
19791002050939I,FUEL STRAINER,STICKING DRAIN,1,HAS CAUSE,315
19790220007249I,GRINDING NOISE,GEAR RETRACTION,1,HAS CAUSE,194
19790615016499I,GEAR RETRACTION,FUNNY NOISE,1,HAS CAUSE,236
19790615016499I,GEAR RETRACTION,TOWBAR,1,PART OF,236
19790615016499I,GEAR RETRACTION,NOSE WHEEL,1,LOCATION,236
19790615016499I,GEAR RETRACTION,COULD NOT BE EXTENDED,1,HAS EFFECT,236
19790719019309I,GEAR RETRACTION,TAKEOFF ROLL FAILURE,1,HAS CAUSE,270
19800421009329A,GEAR RETRACTION,CLIMBOUT,1,BEGAN,394
19800421009329A,GEAR RETRACTION,EMERGENCY GEAR HANDLE ENGAGED,1,HAS EFFECT,394
19790313008789I,PILOT TAXIED OFF RAMP AT NIGHT,NIGHT,1,TIME PERIOD,197
19790318009229I,ZG FORCED LANDING,LANDING,1,INSTANCE OF,199
19790318009229I,FUEL SELECTOR,PROPERLY,1,WAS NOT POSITIONED,199
19790404013469I,NOSE GEAR COLLPASED,LOUD NOISE DURING RETRACTION,1,HAS CAUSE,201
19790404013469I,NOSE GEAR COLLPASED,LANDING,1,EVENT DISTANCE,201
19790404013469I,LOOSE NOSE GEAR DOOR,JAMMED AND BROKE MECHANISM,1,HAS EFFECT,201
19790207002469A,ARMED FLARE GUN,GLOVE BOX,1,LOCATION,202
19790207002469A,ARMED FLARE GUN,PILOT,1,DISCHARGED BY,202
19790316004819A,TAKE OFF,RESTRICTED STEERING,1,HAS CAUSE,203
19790316004819A,TAKE OFF,FROST,1,HAS CAUSE,203
19790222003429A,TAKE OFF,6700 FT,1,EVENT DISTANCE,213
19790222003429A,TAKE OFF,FROST ON WINGS,1,HAS EFFECT,213
19790405013359I,TAKE OFF,OBSTRUCTION,1,HAS CAUSE,218
19790609011809A,TAKE OFF,LOST ELECT. POWER,1,FOLLOWED BY,255
19790609011809A,TAKE OFF,AIRPORT,1,EVENT DISTANCE,255
19791126034419A,TAKE OFF,SNOW COVERED RWY,1,LOCATION,326
19791126034419A,TAKE OFF,UNABLE TO CLIMB,1,HAS EFFECT,326
19791210036229A,TAKE OFF,ENGINE COWLING,1,HAS CAUSE,333
19800322006789A,TAKE OFF,PLANE CRASHED,1,FOLLOWED BY,372
19800424010429A,TAKE OFF,TRAILING LAND LINE,1,HAS CAUSE,395
19800424010429A,TAKE OFF,CRASHLANDED,1,FOLLOWED BY,395
19800805067769I,TAKE OFF,TAKEOFF WARNING HORN,1,HAS CAUSE,398
19800623021719A,TAKE OFF,PILOT,1,ABORTED BY,413
19790214002969A;19791029027649A,SEAT,SLID BACK,2,HAS EFFECT,"205,316"
19791029027649A,SEAT,TAKEOFF,1,FOLLOWED BY,316
19800225005279A,SEAT,BACKWARDS,1,SLID,368
19790407008559A,PARACHUTE,REAR SEAT,1,FOUND BETWEEN,210
19790407008559A,PARACHUTE,CONTROL STICK,1,FOUND BETWEEN,210
19790726019139A,INSTRUCTOR,180 BACK,1,ATTEMPED,274
19790726019139A,INSTRUCTOR,RUNWAY,1,FOLLOWED BY,274
19790222003429A,LAKE,ICE AND SNOW,1,PART OF,213
19790412014049I,LOOSE DZUS FASTENER,PRECAUTIONARY LANDING,1,HAS CAUSE,214
19790412014049I;19790928049769I,ENGINE COWL,ENGINE,2,PART OF,"214,301"
19790928049769I,ENGINE COWL,FLIGHT,1,EVENT DISTANCE,301
19790222003439A,ACRFT,65 DAYS PRIOR TO ACCIDENT,1,SERVICED,215
19790222003439A,ACRFT,DATE OF ACCIDENT,1,TIME PERIOD,215
19790204002289A,FLEXIBLE HOSE,AIR FILTER,1,BETWEEN,216
19790204002289A,FLEXIBLE HOSE,CARBURATOR,1,BETWEEN,216
19790319004969A,CONTAMINATED FUEL,AIRCRAFT,1,FOUND IN,217
19790405013359I,OBSTRUCTION,RUDDER,1,PART OF,218
19790405013359I,OBSTRUCTION,VERTICAL STABILIZER,1,PART OF,218
19790405013359I,ZE,VERTICAL STABILIZER,1,INSTANCE OF,218
19790421024889I,MUSHED,GROUND,1,LOCATION,220
19790421024889I,MUSHED,RUNWAY,1,FOLLOWS,220
19790210002629A,FCD LDG,NIGHT,1,TIME PERIOD,221
19790210002629A,HARD LDG,APT,1,INSTANCE OF,221
19790210002629A,FUEL STAINS,WING DRAINS,1,HAS EFFECT,221
19790210002629A,FUEL STAINS,FUSELAGE,1,HAS EFFECT,221
19790928027659A,FUEL STAINS,LEFT WING,1,HAS EFFECT,313
19790210002629A,LESS THAN 2 GALS FUEL,ONBOARD,1,PART OF,221
19790309032649A,FAILURE,LATCHING,1,FOLLOWED BY,223
19790609024769A,FAILURE,WATER IN FUEL,1,HAS CAUSE,269
19790421024749I,DEBRIS,FUEL SYSTEM,1,LOCATION,224
19790224007709I,INOP HEATER,WINDSHIELD FOGGED UP,1,HAS CAUSE,225
19790210002639A,AIRCRAFT CRASHED,FIRST TEST FLIGHT,1,EVENT DISTANCE,226
19790210002639A,AIRCRAFT CRASHED,REBUILDING,1,HAS CAUSE,226
19790919027319A,AIRCRAFT CRASHED,TAKEOFF,1,HAS CAUSE,310
19790919027319A,AIRCRAFT CRASHED,EMERGENCY LANDING,1,FOLLOWED BY,310
19800819039089A,AIRCRAFT CRASHED,TREES,1,LOCATION,416
19790210002639A,AILERON CONTROLS,REVERSED,1,INSTANCE OF,226
19790224007469I,LEFT TANK,EMPTY,1,HAS EFFECT,227
19790224007469I,GAS SEDIMENT BOWL,WOULD NOT DRAIN,1,HAS EFFECT,227
19790421024669I,EMERGENCY EXTENSION CRANK,,1,NOT PROPERLY STOWED BY,232
19790603029089I,THROTTLE CABLE HOUSING,ENGINE WENT TO IDLE,1,HAS EFFECT,234
19790603029089I,THROTTLE CABLE HOUSING,CLAMP,1,PART OF,234
19790603029089I,CLAMP,NONE,1,MAINTAINED BY,234
19790605014519I,FUEL SYPHONING,TANK CAP,1,HAS CAUSE,235
19790605014519I,TANK CAP,CAPTAIN,1,INSTALLED IMPROPERLY,235
19790508100289I,UPPER ENGINE COWLING,LOST IN FLIGHT,1,HAS EFFECT,237
19790508100289I,UPPER ENGINE COWLING,HAD NOT BEEN FASTENED,1,HAS CAUSE,237
19790424024939I,NOISE DURING GEAR RETRACTION,NOSE GEAR COULD NOT BE EXTENDED,1,HAS CAUSE,241
19790424024939I,DOOR PINS NOT ATTACHED,MAINTENANCE,1,MAINTAINED BY,241
19790603012119A,PLT TRIED TO BANK ACFT,STALLED,1,FOLLOWED BY,242
19790603012119A,FUEL VALVE,ON,1,TIME PERIOD,242
19790609016529A,ROPE BROKE,AERO TOW TAKE OFF,1,HAS CAUSE,246
19790609016529A,AERO TOW TAKE OFF,DURING,1,TIME PERIOD,246
19790427100619I,HYDRAULIC PUMP,ENGINE,1,SHUT DOWN BY,247
19790427100619I,EMERGENCY PROCEDURES,NOSE GEAR COLLAPSED,1,NOT FOLLOWED BY,247
19790524200519I,FUMES,EMERGENCY LANDING,1,INSTANCE OF,249
19790524200519I,AFT FUEL CAP,IMPROPER INSTALLATION,1,HAS CAUSE,249
19790623014019A,RUDDER TRIM,FULL NOSE LEFT TRIM,1,SET FOR,250
19790605014429I,LANDED IN STREET,DAMAGED SPEED LIMIT SIGN,1,HAS EFFECT,251
19790605014429I,DAMAGED SPEED LIMIT SIGN,STREET,1,PART OF,251
19790605014429I,TAXI BACK TO FIELD,LANDED IN STREET,1,FOLLOWED BY,251
19790625015009A,ACCIDENT,WATER DRAINED,1,HAS EFFECT,257
19790625015009A,WATER DRAINED,FLT. TWO & ONE HALF QUARTS,1,EVENT DISTANCE,257
19790503025389I,ELECTRICAL PROBLEM,PILOT LANDED,1,HAS CAUSE,258
19790503025389I,PILOT LANDED,ALTERNATOR BELT TIGHTENED,1,HAS EFFECT,258
19790503025389I,ALTERNATOR BELT TIGHTENED,TOOK OFF AGAIN,1,FOLLOWED BY,258
19790503025389I,TOOK OFF AGAIN,BELT FAILED,1,HAS CAUSE,258
19790429025299I,LINKAGE,FLAT STRUT,1,HAS CAUSE,259
19790429025299I,LINKAGE,RETRACTED,1,HAS CAUSE,259
19791208047929I,RETRACTED,TAKEOFF ROLL,1,TIME PERIOD,330
19790513026659I,LOSS OF OIL PREESURE,ENGINE SHUTDOWN,1,HAS CAUSE,260
19790513026659I,VECTORS TO AIRPORT,AIRPORT,1,LOCATION,260
19790513026659I,OIL ADDED,ENGINE,1,HAS EFFECT,260
19790515027029I,ALTERNATOR BELT,ELECTRICAL SYSTEM FAILED,1,HAS CAUSE,261
19790515027029I,GEAR UP LANDING,PREVENTABLE,1,HAS EFFECT,261
19790525014229A,IMPROPERLY SERVICED STRUTS,GR RESONANCE,1,HAS CAUSE,262
19790511011259A,ATTEMPTED TAKE OFF,ICE ON AIRFRAME,1,HAS EFFECT,264
19790511011259A,ATTEMPTED TAKE OFF,MADE PREMATURE LIFT OFF,1,EVENT DISTANCE,264
19790511011259A,MADE PREMATURE LIFT OFF,SETTLED TO GROUND,1,HAS EFFECT,264
19790511011259A,MADE PREMATURE LIFT OFF,STRUCK DITCH,1,HAS EFFECT,264
19790519010229A,INSTRUMENT PANEL LIGHT SWITCH,DEFECTIVE,1,INSTANCE OF,266
19790519010229A,LIGHTS,COULD NOT SEE OUT,1,HAS EFFECT,266
19790519010229A,ATTEMPTED FORCED LANDING,COULD NOT SEE OUT,1,HAS CAUSE,266
19790507025919I,PUSHING AND PULLING ENGINE CONTROLS,USED BOOST PUMP,1,FOLLOWED BY,267
19790602009889A;19800504044909I,ENGINE FAILED,FUEL CONTAMINATION,2,HAS CAUSE,"268,378"
19790813023739A,ENGINE FAILED,WATER AND TRASH IN FUEL,1,HAS CAUSE,282
19790808027309A;19791102034159A,ENGINE FAILED,TAKEOFF,2,FOLLOWED BY;HAS CAUSE,"295,311"
19790919027319A,ENGINE FAILED,WATER IN FUEL,1,HAS CAUSE,310
19800819039089A,ENGINE FAILED,AIRCRAFT CRASHED,1,HAS CAUSE,416
19790602009889A,PILOT DITCHED,OCEAN,1,EVENT DISTANCE,268
19790809030499I,FUEL CONTAMINATED WITH DIRT AND WATER,GASCOLATOR,1,INSTANCE OF,271
19790729022479I,EXTENDING GEAR,LANDING,1,ACTION,272
19790725018519A,AIRPLANES,LANDED,1,INSTANCE OF,273
19790929042239I,AIRPLANES,MANHOLE,1,LOCATION,318
19790929042239I,AIRPLANES,TAXIWAY,1,LOCATION,318
19790929042239I,AIRPLANES,INOPERATIVE,1,HAS EFFECT,318
19790929042239I,AIRPLANES,TAXI,1,USED BY,318
19790725018519A,RUDDER PEDAL,SMALL BOTTLE,1,INSTANCE OF,273
19790725018519A,RUDDER PEDAL,LANDED,1,PART OF,273
19790726019139A,ENGINE ACCESS DOOR,ENGINE,1,COME LOSE,274
19790718017739A,PILOT SEAT,TAKEOFF,1,SLID BACK ON,275
19790718017739A,PILOT SEAT,LOST CONTROL,1,HAS EFFECT,275
19790718017739A,FAILED TO ASCERTAIN SEAT LOCKED,TAKE OFF,1,HAS CAUSE,275
19790807029619I,OIL STREAMING,LIFTOFF,1,EVENT DISTANCE,276
19790807024709A,SEAT CAME LOOSE,PILOT'S FEET RELEASE BRAKES,1,HAS EFFECT,277
19790807029669I,AIRSPEED INDICATOR,PROBLEM,1,INSTANCE OF,280
19790807029669I,AIRSPEED INDICATOR,LOST DIRECTIONAL CONTROL,1,HAS EFFECT,280
19790807029669I,LOST DIRECTIONAL CONTROL,PLUG ON END OF PITOT TUBE,1,HAS CAUSE,280
19800620022039A,LOST DIRECTIONAL CONTROL,SEAT NOT LATCHED,1,HAS CAUSE,405
19800620022039A,LOST DIRECTIONAL CONTROL,VEERED OFF RUNWAY,1,HAS EFFECT,405
19790807029669I,ILLEGAL SOLO,LOST DIRECTIONAL CONTROL,1,FOLLOWED BY,280
19790823023209I,BRAKE DISC PADS,TOTALLY WORN,1,INSTANCE OF,281
19790813023739A,AIRCRAFT REFUELED,A BARREL,1,USED BY,282
19790813023739A,NO FILTER USED,ENGINE FAILED,1,HAS EFFECT,282
19790728024469A,NO OIL,HOLE,1,HAS CAUSE,283
19790728024469A,OIL PAN,WRECK,1,PART OF,283
19790728024469A,WRECK,SIGHT,1,LOCATION,283
19800604051679I,RAN OUT OF GAS,TIME PERIOD,1,HAS CAUSE,381
19790817031829I,FUEL GAUGES,INCORRECTLY,1,READ,285
19790816031569I,SHUTTING ENGINE DOWN,FLUCTUATION AND GRADUAL LOSS OF OIL PRESSURE,1,FOLLOWED BY,287
19790816031569I,LOOSE OIL FILLER CAP,LOOSE OIL FILLER CAP,1,PART OF,287
19790729018879A,NOSE GEAR COLLAPSED ON LANDING ROLL,LANDING ROLL,1,HAS EFFECT,290
19800118015029I,LANDING GEAR,FERRY,1,INSTANCE OF,342
19790829023019A,FLIPPED OVER,LANDED,1,HAS EFFECT,291
19790820029909A,CABIN DOOR,PILOT,1,OPENED BY,293
19790820029909A,CABIN DOOR,TAKEOFF ROLL,1,EVENT DISTANCE,293
19790820029909A,ROCKS,END,1,LOCATION,293
19790712020439I,NOSE GEAR TORQUE LINK,APEX PIN,1,PART OF,296
19790712020439I,APEX PIN,NOT INSTALLED,1,INSTALLED,296
19790716019189I,AIRSTAIR DOOR,TAKEOFF,1,OPENED BY,297
19790716019189I,DOOR,TEARING LOOSE,1,HAS EFFECT,297
19790716019189I,DOOR,RUNWAY,1,LOCATION,297
19790918023659I,PILOT OWNER,NOSE GEAR DOOR RETRACT RODS,1,USED BY,299
19790918023659I,NOSE GEAR DOOR RETRACT RODS,JAMMING THE NOSE GEAR,1,HAS EFFECT,299
19790927050049I,UNSAFE GEAR INDICATION,PILOT REPORTED,1,HAS CAUSE,300
19790927050049I,GEAR LIGHT,GEAR LIGHT,1,SELECTED TO THE DIM POSITION,300
19790928049769I,ENGINE SHUT DOWN,COWL HAD NOT BEEN PROPERLY SECURED,1,HAS CAUSE,301
19790929049639I,SELECTOR SWITCH,FULL DOWN POSITION,1,FOUND NOT IN,302
19791030053329I,EMERGENCY GEAR SYSTEM,MISUSED,1,HAS EFFECT,307
19791108054919I,COCKPIT DOOR,ROTATION,1,PARTIALLY OPENED AT,308
19791108054919I,MAIN GEAR,COCKPIT DOOR,1,DAMAGED,308
19791102034159A,180 DEGREE TURN,ENGINE FAILED,1,HAS CAUSE,311
19791103056779I,PRIMER,MIXTURE FULL RICH,1,UNLOCKED BY,312
19791014052729I,PRIMER,OUT,1,UNLOCKED,320
19800119018919I,STRAINER,ICE & WATER,1,LOCATION,346
19791116043249A,BROKEN EXHAUST PIPE,FIRE,1,HAS CAUSE,317
19791116043249A,FIRE,EXPLODED,1,HAS EFFECT,317
19800128019779I,FIRE,FIREMEN,1,MAINTAINED BY,348
19791116043249A,EXPLODED,FINAL,1,EVENT DISTANCE,317
19791015052549I,MISSING FUEL CAP,FUEL STARVATION,1,HAS EFFECT,321
19791222048669I,LAND GEAR,UNSAFE NOSE GEAR INDICATION,1,HAS EFFECT,322
19791222048669I,UNSAFE NOSE GEAR INDICATION,NO MALFUNCTION FOUND,1,HAS CAUSE,322
19791219034489A,CABLE HIT TAILROTOR,MADE HARD AUTOROTATE LANDING,1,HAS EFFECT,325
19791126034419A,CFI,STUDENT,1,USED BY,326
19791221039859A,WATER IN TANKS,ENGINE TO STOP,1,HAS CAUSE,327
19791221039859A,ENGINE TO STOP,TAKEOFF,1,FOLLOWED BY,327
19791218033279A,ENGINE FAILED ON TAKEOFF,WATER IN FUEL,1,HAS CAUSE,328
19791216046619I,AUTO THROTTLE SYSTEM,CREW,1,USED BY,331
19791216046619I,AUTO THROTTLE SYSTEM,LOST POWER,1,HAS CAUSE,331
19791210043359A,ABORTED TAKOFF,ENGINE COWLING CAME OPEN ON THE TAKEOFF ROLL,1,HAS CAUSE,332
19791210043359A,UNABLE TO STOP ON RUNWAY,DROPPED OVER A CLIFF,1,HAS EFFECT,332
19791210043359A,DROPPED OVER A CLIFF,TAKEOFF ROLL,1,EVENT DISTANCE,332
19800105013639I,RIGHT GENERATOR,PILOT TOOK OFF,1,HAS CAUSE,335
19800105013639I,LEFT GENERATOR,FLIGHT,1,FAILED IN,335
19800106011019I,SNOW AND ICE COVERED,PILOT MISJUDGED INTERSECTION,1,HAS EFFECT,337
19800106011019I,PILOT MISJUDGED INTERSECTION,TURNED TOO SOON,1,HAS CAUSE,337
19800114013749I,COPILOT,HE,1,USED BY,338
19800115013869I,UPPER LEFT ENGINE COWL PN41834-06,AIRCRAFT,1,SEPARATED FROM,340
19800120016369I,FLAP,JACKSCREW,1,LUBRICATED BY,343
19800128019739I,SHOOTING TOUCH & GO LANDINGS,EVENT,1,INSTANCE OF,344
19800128019739I,TEMPERATURE,16 BELOW ZERO FAHRENHEIT,1,EQUALS,344
19800119018919I,ICE & WATER,LOWEST POINT,1,LOCATION,346
19800119018919I,ICE & WATER,FUEL SYSTEM,2,INSTANCE OF;PART OF,346
19800119018919I,ICE & WATER,UNDER FUEL ON-OFF SELECTOR,1,LOCATION,346
19800127019329I,DESCREPANCY,AERO CLUB,1,WRITTEN UP BY,347
19800127019329I,AERO CLUB,NEEDED MAINT,1,CAUTIONED ABOUT,347
19800128019779I,SMOKE IN COCKPIT,LIFTOFF,1,HAS CAUSE,348
19800128019779I,SMOKE IN COCKPIT,FIRE,1,HAS CAUSE,348
19800128019789I,OIL,COWLING,1,LOCATION,349
19800129020179I,FUEL CAP O RINGS,WORN,1,INSTANCE OF,351
19800129020179I,FUEL CAP O RINGS,DID NOT SEAL,1,HAS EFFECT,351
